time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/07/31/12:28:31.652084,"(2000, 2001, 2002, 2003)","(1.5323010683059692, 173.956298828125, -110.51475524902344, 342.709716796875)","(0.6221590042114258, 0.3935650885105133, 0.6778061985969543, 0.32859137654304504)","(106.46529388427734, -994.8081665039062, 150.56309509277344, -999.404296875)","(206.80145263671875, -997.4838256835938, 211.68060302734375, -1005.5156860351562)"
2024/07/31/12:28:31.751924,"(2000, 2001, 2002, 2003)","(1.5006574392318726, 174.48370361328125, -110.5147476196289, 343.13616943359375)","(0.6221370697021484, 0.39356479048728943, 0.6778061985969543, 0.3285355865955353)","(106.52809143066406, -994.8441772460938, 150.5391082763672, -999.3775634765625)","(206.80361938476562, -997.4669799804688, 211.61648559570312, -1005.5353393554688)"
2024/07/31/12:28:31.851781,"(2000, 2001, 2002, 2003)","(1.468989372253418, 175.00067138671875, -110.5147476196289, 343.55413818359375)","(0.6221156120300293, 0.39356452226638794, 0.6778061985969543, 0.3284815847873688)","(106.58964538574219, -994.8795776367188, 150.51559448242188, -999.3511962890625)","(206.80572509765625, -997.4508056640625, 211.5536346435547, -1005.5543823242188)"
2024/07/31/12:28:31.952391,"(2000, 2001, 2002, 2003)","(1.4360315799713135, 175.528076171875, -110.5147476196289, 343.9805908203125)","(0.622093677520752, 0.39356425404548645, 0.6778061985969543, 0.32842719554901123)","(106.65243530273438, -994.9158935546875, 150.49159240722656, -999.3241577148438)","(206.807861328125, -997.4345703125, 211.48951721191406, -1005.5736083984375)"
2024/07/31/12:28:32.052308,"(2000, 2001, 2002, 2003)","(1.4031262397766113, 176.0450439453125, -110.5147476196289, 344.3985595703125)","(0.622072160243988, 0.39356398582458496, 0.6778061985969543, 0.32837456464767456)","(106.7139892578125, -994.95166015625, 150.46807861328125, -999.2975463867188)","(206.80990600585938, -997.4190063476562, 211.4266815185547, -1005.5922241210938)"
2024/07/31/12:28:32.151919,"(2000, 2001, 2002, 2003)","(1.3689548969268799, 176.57244873046875, -110.5147476196289, 344.824951171875)","(0.6220502257347107, 0.39356371760368347, 0.6778061985969543, 0.32832151651382446)","(106.77677917480469, -994.9882202148438, 150.444091796875, -999.2702026367188)","(206.81198120117188, -997.4035034179688, 211.36256408691406, -1005.6110229492188)"
2024/07/31/12:28:32.252136,"(2000, 2001, 2002, 2003)","(1.3349037170410156, 177.08941650390625, -110.5147476196289, 345.242919921875)","(0.6220287084579468, 0.393563449382782, 0.6778061985969543, 0.32827019691467285)","(106.83833312988281, -995.0242309570312, 150.4205780029297, -999.2433471679688)","(206.81398010253906, -997.3886108398438, 211.29971313476562, -1005.6292724609375)"
2024/07/31/12:28:32.352279,"(2000, 2001, 2002, 2003)","(1.2996052503585815, 177.6168212890625, -110.51475524902344, 345.6693115234375)","(0.6220067739486694, 0.3935632109642029, 0.6778061985969543, 0.3282184898853302)","(106.901123046875, -995.0610961914062, 150.39657592773438, -999.2157592773438)","(206.81597900390625, -997.3737182617188, 211.235595703125, -1005.647705078125)"
2024/07/31/12:28:32.452451,"(2000, 2001, 2002, 2003)","(1.2641085386276245, 178.13897705078125, -110.51475524902344, 346.09149169921875)","(0.6219850182533264, 0.3935629427433014, 0.6778061985969543, 0.32816797494888306)","(106.96328735351562, -995.0977172851562, 150.37283325195312, -999.1883544921875)","(206.8179473876953, -997.359375, 211.17210388183594, -1005.6657104492188)"
2024/07/31/12:28:32.552101,"(2000, 2001, 2002, 2003)","(1.2280974388122559, 178.66119384765625, -110.51475524902344, 346.513671875)","(0.6219632029533386, 0.3935627043247223, 0.6778061985969543, 0.32811805605888367)","(107.02545166015625, -995.134521484375, 150.3490753173828, -999.1607666015625)","(206.8198699951172, -997.3453369140625, 211.10862731933594, -1005.6835327148438)"
2024/07/31/12:28:32.651978,"(2000, 2001, 2002, 2003)","(1.1915712356567383, 179.183349609375, -110.51475524902344, 346.93585205078125)","(0.6219414472579956, 0.3935624659061432, 0.6778061985969543, 0.3280687928199768)","(107.0876235961914, -995.17138671875, 150.3253173828125, -999.1331176757812)","(206.82177734375, -997.3316040039062, 211.04515075683594, -1005.701171875)"
2024/07/31/12:28:32.752112,"(2000, 2001, 2002, 2003)","(1.1549336910247803, 179.70556640625, -110.51475524902344, 347.3580322265625)","(0.6219198107719421, 0.3935622274875641, 0.6778061985969543, 0.3280201554298401)","(107.14916229248047, -995.2083740234375, 150.30157470703125, -999.1052856445312)","(206.82362365722656, -997.3182373046875, 210.98165893554688, -1005.7185668945312)"
2024/07/31/12:28:32.852388,"(2000, 2001, 2002, 2003)","(1.117451548576355, 180.22772216796875, -110.51475524902344, 347.7801513671875)","(0.6218979954719543, 0.393561989068985, 0.6778061985969543, 0.3279721140861511)","(107.2113265991211, -995.2455444335938, 150.27781677246094, -999.077392578125)","(206.82545471191406, -997.3052368164062, 210.91818237304688, -1005.7357788085938)"
2024/07/31/12:28:32.952102,"(2000, 2001, 2002, 2003)","(1.0791220664978027, 180.74993896484375, -110.51475524902344, 348.20654296875)","(0.6218758821487427, 0.3935617506504059, 0.6778061985969543, 0.3279242217540741)","(107.27410888671875, -995.2827758789062, 150.25405883789062, -999.049072265625)","(206.82728576660156, -997.2925415039062, 210.85470581054688, -1005.7529296875)"
2024/07/31/12:28:33.052189,"(2000, 2001, 2002, 2003)","(1.0407185554504395, 181.2720947265625, -110.51475524902344, 348.62445068359375)","(0.6218540072441101, 0.39356154203414917, 0.6778061985969543, 0.32787787914276123)","(107.33626556396484, -995.3201293945312, 150.2303009033203, -999.0211791992188)","(206.8290557861328, -997.2801513671875, 210.7912139892578, -1005.76953125)"
2024/07/31/12:28:33.152564,"(2000, 2001, 2002, 2003)","(1.0022639036178589, 181.788818359375, -110.51475524902344, 349.0423583984375)","(0.6218323111534119, 0.39357030391693115, 0.6778061985969543, 0.3278321325778961)","(107.3978042602539, -995.3572387695312, 150.206787109375, -998.9931640625)","(206.8307647705078, -997.2682495117188, 210.72837829589844, -1005.7859497070312)"
2024/07/31/12:28:33.252260,"(2000, 2001, 2002, 2003)","(0.9625888466835022, 182.3155517578125, -110.51475524902344, 349.46875)","(0.6218101382255554, 0.39359262585639954, 0.6778061985969543, 0.32778602838516235)","(107.46058654785156, -995.3952026367188, 150.18280029296875, -998.9644775390625)","(206.83248901367188, -997.2564697265625, 210.6642608642578, -1005.802490234375)"
2024/07/31/12:28:33.352044,"(2000, 2001, 2002, 2003)","(0.9228793382644653, 182.83624267578125, -110.51475524902344, 349.890869140625)","(0.6217882037162781, 0.39362844824790955, 0.6778061985969543, 0.32774096727371216)","(107.52274322509766, -995.4329223632812, 150.15904235839844, -998.9359741210938)","(206.83416748046875, -997.2451782226562, 210.60076904296875, -1005.818603515625)"
2024/07/31/12:28:33.452017,"(2000, 2001, 2002, 2003)","(0.8855400681495667, 183.35601806640625, -110.51475524902344, 350.31298828125)","(0.6221464276313782, 0.3936781585216522, 0.6778061985969543, 0.32769647240638733)","(107.5849380493164, -995.470703125, 150.1352996826172, -998.9073486328125)","(206.83578491210938, -997.2341918945312, 210.53729248046875, -1005.8345947265625)"
2024/07/31/12:28:33.551885,"(2000, 2001, 2002, 2003)","(0.8504961133003235, 183.87457275390625, -110.51475524902344, 350.735107421875)","(0.6225026845932007, 0.3937418460845947, 0.6778061985969543, 0.32765257358551025)","(107.64716339111328, -995.5086669921875, 150.11154174804688, -998.8786010742188)","(206.8373565673828, -997.2235717773438, 210.47381591796875, -1005.8502807617188)"
2024/07/31/12:28:33.651988,"(2000, 2001, 2002, 2003)","(0.8176782131195068, 184.391845703125, -110.51475524902344, 351.1572265625)","(0.622856855392456, 0.393819659948349, 0.6778061985969543, 0.32760921120643616)","(107.70943450927734, -995.546630859375, 150.08778381347656, -998.8497314453125)","(206.83889770507812, -997.2132568359375, 210.4103240966797, -1005.8658447265625)"
2024/07/31/12:28:33.752032,"(2000, 2001, 2002, 2003)","(0.7873070240020752, 184.9024658203125, -110.51475524902344, 351.5750732421875)","(0.6232054829597473, 0.3939107358455658, 0.6778061985969543, 0.32756680250167847)","(107.77111053466797, -995.5844116210938, 150.06427001953125, -998.821044921875)","(206.8403778076172, -997.2034301757812, 210.34747314453125, -1005.8809814453125)"
2024/07/31/12:28:33.852223,"(2000, 2001, 2002, 2003)","(0.7584652900695801, 185.4217529296875, -110.51475524902344, 352.00140380859375)","(0.6235591173171997, 0.3940179646015167, 0.6778061985969543, 0.3275241255760193)","(107.83407592773438, -995.6229858398438, 150.040283203125, -998.7916870117188)","(206.8418426513672, -997.1937866210938, 210.28335571289062, -1005.8961791992188)"
2024/07/31/12:28:33.951865,"(2000, 2001, 2002, 2003)","(0.7321969270706177, 185.92901611328125, -110.51475524902344, 352.4193115234375)","(0.6239036917686462, 0.3941367268562317, 0.6778061985969543, 0.32748278975486755)","(107.89582061767578, -995.6609497070312, 150.01675415039062, -998.7628173828125)","(206.84323120117188, -997.1846313476562, 210.22052001953125, -1005.9109497070312)"
2024/07/31/12:28:34.052032,"(2000, 2001, 2002, 2003)","(0.7074293494224548, 186.4447021484375, -110.51475524902344, 352.84564208984375)","(0.6242531538009644, 0.3942722976207733, 0.6778061985969543, 0.32744118571281433)","(107.9588623046875, -995.6997680664062, 149.99276733398438, -998.7332153320312)","(206.84463500976562, -997.1757202148438, 210.15640258789062, -1005.9257202148438)"
2024/07/31/12:28:34.152281,"(2000, 2001, 2002, 2003)","(0.6848484873771667, 186.953369140625, -110.51475524902344, 353.2677001953125)","(0.6245970726013184, 0.3944200575351715, 0.6778061985969543, 0.3274005055427551)","(108.02130126953125, -995.73828125, 149.96900939941406, -998.703857421875)","(206.84596252441406, -997.1671752929688, 210.09291076660156, -1005.940185546875)"
2024/07/31/12:28:34.251996,"(2000, 2001, 2002, 2003)","(0.6642837524414062, 187.45501708984375, -110.51475524902344, 353.685546875)","(0.6249359846115112, 0.39457961916923523, 0.6778061985969543, 0.32736074924468994)","(108.08316040039062, -995.7764892578125, 149.94549560546875, -998.6746826171875)","(206.84725952148438, -997.1591186523438, 210.0300750732422, -1005.9542236328125)"
2024/07/31/12:28:34.351950,"(2000, 2001, 2002, 2003)","(0.6454015970230103, 187.95465087890625, -110.5147476196289, 354.10345458984375)","(0.6252734065055847, 0.3947521448135376, 0.6778061985969543, 0.32732149958610535)","(108.14505004882812, -995.8148193359375, 149.92198181152344, -998.6453857421875)","(206.84852600097656, -997.1514282226562, 209.96722412109375, -1005.9681396484375)"
2024/07/31/12:28:34.451832,"(2000, 2001, 2002, 2003)","(0.6276266574859619, 188.46722412109375, -110.5147476196289, 354.533935546875)","(0.6256193518638611, 0.3949430286884308, 0.6778061985969543, 0.32728156447410583)","(108.20884704589844, -995.8543701171875, 149.8977508544922, -998.6151123046875)","(206.84979248046875, -997.1438598632812, 209.9024658203125, -1005.982177734375)"
2024/07/31/12:28:34.552173,"(2000, 2001, 2002, 2003)","(0.6118600368499756, 188.9627685546875, -110.5147476196289, 354.9560546875)","(0.6259533762931824, 0.3951405882835388, 0.6778061985969543, 0.327242910861969)","(108.27080535888672, -995.892822265625, 149.87400817871094, -998.5853271484375)","(206.8509979248047, -997.1368408203125, 209.8389892578125, -1005.9957275390625)"
2024/07/31/12:28:34.651945,"(2000, 2001, 2002, 2003)","(0.5972294211387634, 189.466064453125, -110.5147476196289, 355.37811279296875)","(0.6262925267219543, 0.3953549265861511, 0.6778061985969543, 0.32720476388931274)","(108.33405303955078, -995.9321899414062, 149.85025024414062, -998.555419921875)","(206.85220336914062, -997.1300659179688, 209.7755126953125, -1006.0090942382812)"
2024/07/31/12:28:34.752003,"(2000, 2001, 2002, 2003)","(0.5840837359428406, 189.9622802734375, -110.5147476196289, 355.8001708984375)","(0.6266264915466309, 0.39557889103889465, 0.6778061985969543, 0.3271670937538147)","(108.3967056274414, -995.9712524414062, 149.8264923095703, -998.5254516601562)","(206.85336303710938, -997.1237182617188, 209.71202087402344, -1006.022216796875)"
2024/07/31/12:28:34.852170,"(2000, 2001, 2002, 2003)","(0.5723038911819458, 190.451416015625, -110.5147476196289, 356.218017578125)","(0.6269553303718567, 0.3958125710487366, 0.6778061985969543, 0.3271302878856659)","(108.4587631225586, -996.0099487304688, 149.802978515625, -998.4957275390625)","(206.8544921875, -997.1177978515625, 209.649169921875, -1006.0349731445312)"
2024/07/31/12:28:34.951783,"(2000, 2001, 2002, 2003)","(0.5615899562835693, 190.94329833984375, -110.5147476196289, 356.64007568359375)","(0.6272857785224915, 0.39605990052223206, 0.6778061985969543, 0.32709357142448425)","(108.52147674560547, -996.0491943359375, 149.7792205810547, -998.465576171875)","(206.85560607910156, -997.1121826171875, 209.585693359375, -1006.0476684570312)"
2024/07/31/12:28:35.052629,"(2000, 2001, 2002, 2003)","(0.5519071817398071, 191.43792724609375, -110.5147476196289, 357.06634521484375)","(0.6276176571846008, 0.39632079005241394, 0.6778061985969543, 0.3270569443702698)","(108.5848617553711, -996.0888671875, 149.75523376464844, -998.4349975585938)","(206.85670471191406, -997.1068725585938, 209.52157592773438, -1006.0602416992188)"
2024/07/31/12:28:35.151961,"(2000, 2001, 2002, 2003)","(0.5433735251426697, 191.92547607421875, -110.5147476196289, 357.4884033203125)","(0.62794429063797, 0.39658990502357483, 0.6778061985969543, 0.32702115178108215)","(108.64764404296875, -996.1282348632812, 149.73147583007812, -998.4046630859375)","(206.85777282714844, -997.1019897460938, 209.45809936523438, -1006.0724487304688)"
2024/07/31/12:28:35.251935,"(2000, 2001, 2002, 2003)","(0.535834789276123, 192.41082763671875, -110.5147476196289, 357.91046142578125)","(0.6282691359519958, 0.3968701660633087, 0.6778061985969543, 0.32698583602905273)","(108.71046447753906, -996.1676635742188, 149.70773315429688, -998.374267578125)","(206.85882568359375, -997.097412109375, 209.3946075439453, -1006.08447265625)"
2024/07/31/12:28:35.351858,"(2000, 2001, 2002, 2003)","(0.5292953252792358, 192.8892822265625, -110.51473999023438, 358.3282470703125)","(0.6285887956619263, 0.39715737104415894, 0.6778061985969543, 0.3269513249397278)","(108.7726821899414, -996.2067260742188, 149.6842041015625, -998.3440551757812)","(206.85984802246094, -997.0933227539062, 209.33177185058594, -1006.0961303710938)"
2024/07/31/12:28:35.452008,"(2000, 2001, 2002, 2003)","(0.5235365629196167, 193.375244140625, -110.51473999023438, 358.7545166015625)","(0.6289129853248596, 0.39746078848838806, 0.6778061985969543, 0.32691654562950134)","(108.83619689941406, -996.2467041015625, 149.66021728515625, -998.3131713867188)","(206.8608856201172, -997.0894775390625, 209.2676544189453, -1006.1077880859375)"
2024/07/31/12:28:35.552115,"(2000, 2001, 2002, 2003)","(0.5187206864356995, 193.8544921875, -110.51473999023438, 359.17657470703125)","(0.629231870174408, 0.3977642059326172, 0.6778061985969543, 0.326882541179657)","(108.89910888671875, -996.2863159179688, 149.63645935058594, -998.2825317382812)","(206.86187744140625, -997.0859985351562, 209.20416259765625, -1006.119140625)"
2024/07/31/12:28:35.651832,"(2000, 2001, 2002, 2003)","(0.5147467255592346, 194.3262939453125, -110.51473999023438, 359.5943603515625)","(0.6295457482337952, 0.3980931341648102, 0.6778061985969543, 0.3268493413925171)","(108.96142578125, -996.3256225585938, 149.61294555664062, -998.2520751953125)","(206.86285400390625, -997.0829467773438, 209.1413116455078, -1006.130126953125)"
2024/07/31/12:28:35.751928,"(2000, 2001, 2002, 2003)","(0.5115066170692444, 194.80078125, -110.51473999023438, 0.01641845703125)","(0.6298608779907227, 0.3984223008155823, 0.6778061985969543, 0.326816201210022)","(109.02440643310547, -996.3653564453125, 149.58920288085938, -998.2212524414062)","(206.8638153076172, -997.0802612304688, 209.0778350830078, -1006.1409912109375)"
2024/07/31/12:28:35.851978,"(2000, 2001, 2002, 2003)","(0.5089900493621826, 195.2779541015625, -110.51473999023438, 0.442626953125)","(0.6301771998405457, 0.3987638056278229, 0.6778061985969543, 0.3267831802368164)","(109.08805084228516, -996.4055786132812, 149.56520080566406, -998.1900634765625)","(206.86477661132812, -997.077880859375, 209.0137176513672, -1006.1517333984375)"
2024/07/31/12:28:35.952164,"(2000, 2001, 2002, 2003)","(0.5072211623191833, 195.74371337890625, -110.51473999023438, 0.8604736328125)","(0.6304852366447449, 0.39910688996315, 0.6778061985969543, 0.3267512023448944)","(109.15045928955078, -996.4450073242188, 149.54168701171875, -998.159423828125)","(206.86570739746094, -997.075927734375, 208.95086669921875, -1006.1620483398438)"
