time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/07/31/12:42:30.546694,"(2000, 2001, 2002, 2003)","(-0.1891065090894699, 209.91552734375, -140.05349731445312, 170.0769805908203)","(0.6669027805328369, 0.3939473032951355, 0.6646144986152649, 0.3257843852043152)","(17.342233657836914, -996.5949096679688, 241.0028839111328, -993.0451049804688)","(199.88406372070312, -990.8431396484375, 265.2220153808594, -990.9458618164062)"
2024/07/31/12:42:30.646593,"(2000, 2001, 2002, 2003)","(-0.1872040033340454, 210.43772888183594, -140.05157470703125, 170.49468994140625)","(0.6669511198997498, 0.39394092559814453, 0.6648291945457458, 0.32576504349708557)","(17.40892791748047, -996.6336059570312, 240.95199584960938, -993.0733032226562)","(199.8837890625, -990.8505859375, 265.1792297363281, -990.9302368164062)"
2024/07/31/12:42:30.746608,"(2000, 2001, 2002, 2003)","(-0.18532933294773102, 210.9547119140625, -140.04969787597656, 170.9123992919922)","(0.6669986844062805, 0.3939346969127655, 0.6650382280349731, 0.32574594020843506)","(17.474960327148438, -996.6718139648438, 240.90159606933594, -993.1016235351562)","(199.88351440429688, -990.8582763671875, 265.1368713378906, -990.914794921875)"
2024/07/31/12:42:30.846732,"(2000, 2001, 2002, 2003)","(-0.1834258735179901, 211.48214721679688, -140.04782104492188, 171.3385467529297)","(0.667046844959259, 0.3939284384250641, 0.6652480363845825, 0.325726717710495)","(17.54233169555664, -996.7107543945312, 240.85015869140625, -993.1306762695312)","(199.8832550048828, -990.8665161132812, 265.0936584472656, -990.8992919921875)"
2024/07/31/12:42:30.946589,"(2000, 2001, 2002, 2003)","(-0.18155010044574738, 212.0043487548828, -140.04600524902344, 171.76046752929688)","(0.6670941114425659, 0.393922358751297, 0.6654523611068726, 0.32570791244506836)","(17.609041213989258, -996.7492065429688, 240.79920959472656, -993.1594848632812)","(199.8829803466797, -990.875, 265.05084228515625, -990.8840942382812)"
2024/07/31/12:42:31.046492,"(2000, 2001, 2002, 2003)","(-0.17968299984931946, 212.52655029296875, -140.04420471191406, 172.18238830566406)","(0.6671410799026489, 0.39391636848449707, 0.6656533479690552, 0.3256893754005432)","(17.67575454711914, -996.78759765625, 240.7482452392578, -993.1884155273438)","(199.88272094726562, -990.8838500976562, 265.0080261230469, -990.869140625)"
2024/07/31/12:42:31.146817,"(2000, 2001, 2002, 2003)","(-0.17782451212406158, 213.04876708984375, -140.04244995117188, 172.60430908203125)","(0.6671876907348633, 0.3939104676246643, 0.6658509969711304, 0.32567107677459717)","(17.742473602294922, -996.825927734375, 240.697265625, -993.2174682617188)","(199.88246154785156, -990.89306640625, 264.9651794433594, -990.8544311523438)"
2024/07/31/12:42:31.246591,"(2000, 2001, 2002, 2003)","(-0.175992950797081, 213.5657501220703, -140.0407257080078, 173.02200317382812)","(0.6672335267066956, 0.39390474557876587, 0.6660435199737549, 0.32565319538116455)","(17.808528900146484, -996.8637084960938, 240.64678955078125, -993.246337890625)","(199.88221740722656, -990.9024658203125, 264.9227600097656, -990.840087890625)"
2024/07/31/12:42:31.347057,"(2000, 2001, 2002, 2003)","(-0.17413492500782013, 214.09317016601562, -140.0390167236328, 173.44813537597656)","(0.6672798991203308, 0.39389896392822266, 0.6662367582321167, 0.32563516497612)","(17.87592315673828, -996.9022216796875, 240.5952606201172, -993.27587890625)","(199.8819580078125, -990.9124755859375, 264.8794860839844, -990.8256225585938)"
2024/07/31/12:42:31.446915,"(2000, 2001, 2002, 2003)","(-0.17230342328548431, 214.61537170410156, -140.037353515625, 173.87005615234375)","(0.667325496673584, 0.39389336109161377, 0.6664248704910278, 0.32561758160591125)","(17.942655563354492, -996.9403076171875, 240.5442352294922, -993.3052368164062)","(199.88169860839844, -990.9226684570312, 264.83660888671875, -990.8115234375)"
2024/07/31/12:42:31.547232,"(2000, 2001, 2002, 2003)","(-0.17049816250801086, 215.13235473632812, -140.03573608398438, 174.28775024414062)","(0.6673702597618103, 0.39388787746429443, 0.6666080951690674, 0.32560035586357117)","(18.008724212646484, -996.9778442382812, 240.4936981201172, -993.3344116210938)","(199.88145446777344, -990.9331665039062, 264.7941589355469, -990.7977905273438)"
2024/07/31/12:42:31.646874,"(2000, 2001, 2002, 2003)","(-0.16866451501846313, 215.65977478027344, -140.03411865234375, 174.71388244628906)","(0.6674156188964844, 0.3938823938369751, 0.6667920351028442, 0.3255830407142639)","(18.076133728027344, -997.0160522460938, 240.442138671875, -993.3642578125)","(199.88119506835938, -990.9442138671875, 264.7508544921875, -990.7839965820312)"
2024/07/31/12:42:31.746503,"(2000, 2001, 2002, 2003)","(-0.1668568104505539, 216.18199157714844, -140.0325469970703, 175.13580322265625)","(0.6674602031707764, 0.3938770294189453, 0.6669710874557495, 0.3255661129951477)","(18.142879486083984, -997.0538330078125, 240.3910675048828, -993.3939208984375)","(199.88095092773438, -990.9554443359375, 264.70794677734375, -990.7705688476562)"
2024/07/31/12:42:31.846682,"(2000, 2001, 2002, 2003)","(-0.1650577038526535, 216.70419311523438, -140.031005859375, 175.55770874023438)","(0.6675044894218445, 0.3938717842102051, 0.6671472191810608, 0.3255494236946106)","(18.20962905883789, -997.0914306640625, 240.33998107910156, -993.4236450195312)","(199.88070678710938, -990.967041015625, 264.6650390625, -990.7573852539062)"
2024/07/31/12:42:31.946641,"(2000, 2001, 2002, 2003)","(-0.16326704621315002, 217.2263946533203, -140.0294952392578, 175.9796142578125)","(0.6675483584403992, 0.3938665986061096, 0.6673204898834229, 0.3255329430103302)","(18.276382446289062, -997.1289672851562, 240.28887939453125, -993.4534912109375)","(199.88047790527344, -990.97900390625, 264.62213134765625, -990.744384765625)"
2024/07/31/12:42:32.046632,"(2000, 2001, 2002, 2003)","(-0.16148464381694794, 217.74859619140625, -140.02801513671875, 176.40151977539062)","(0.6675919890403748, 0.3938615024089813, 0.6674908995628357, 0.3255166709423065)","(18.343141555786133, -997.1663818359375, 240.23776245117188, -993.4834594726562)","(199.88023376464844, -990.9913330078125, 264.5792236328125, -990.7316284179688)"
2024/07/31/12:42:32.146699,"(2000, 2001, 2002, 2003)","(-0.1597103476524353, 218.2707977294922, -140.0265655517578, 176.8234405517578)","(0.6676352620124817, 0.3938564658164978, 0.6676585674285889, 0.32550060749053955)","(18.40990447998047, -997.2036743164062, 240.18663024902344, -993.5134887695312)","(199.87998962402344, -991.0039672851562, 264.5362854003906, -990.7190551757812)"
2024/07/31/12:42:32.246604,"(2000, 2001, 2002, 2003)","(-0.15796147286891937, 218.7877655029297, -140.02516174316406, 177.24111938476562)","(0.6676777601242065, 0.3938515782356262, 0.6678218245506287, 0.32548490166664124)","(18.47600555419922, -997.2405395507812, 240.13600158691406, -993.5432739257812)","(199.8797607421875, -991.0167846679688, 264.4937438964844, -990.7068481445312)"
2024/07/31/12:42:32.347013,"(2000, 2001, 2002, 2003)","(-0.1561851054430008, 219.31520080566406, -140.0237579345703, 177.66725158691406)","(0.6677208542823792, 0.39384669065475464, 0.667985737323761, 0.32546910643577576)","(18.54344367980957, -997.2779541015625, 240.08433532714844, -993.5737915039062)","(199.87953186035156, -991.0302124023438, 264.45037841796875, -990.6946411132812)"
2024/07/31/12:42:32.446855,"(2000, 2001, 2002, 2003)","(-0.15443383157253265, 219.83740234375, -140.02239990234375, 178.0891571044922)","(0.6677631735801697, 0.3938418924808502, 0.6681452989578247, 0.32545366883277893)","(18.610219955444336, -997.3148803710938, 240.0331573486328, -993.6041259765625)","(199.87930297851562, -991.0438842773438, 264.40740966796875, -990.6827392578125)"
2024/07/31/12:42:32.547201,"(2000, 2001, 2002, 2003)","(-0.1527082771062851, 220.3543701171875, -140.0210723876953, 178.5068359375)","(0.6678047180175781, 0.39383724331855774, 0.6683006882667542, 0.32543855905532837)","(18.676332473754883, -997.351318359375, 239.98248291015625, -993.6342163085938)","(199.8790740966797, -991.0577392578125, 264.3648681640625, -990.6712036132812)"
2024/07/31/12:42:32.646822,"(2000, 2001, 2002, 2003)","(-0.15095609426498413, 220.8817901611328, -140.01976013183594, 178.93295288085938)","(0.6678468585014343, 0.39383256435394287, 0.6684566736221313, 0.32542335987091064)","(18.743783950805664, -997.388427734375, 239.9307861328125, -993.6649780273438)","(199.87884521484375, -991.0722045898438, 264.32147216796875, -990.65966796875)"
2024/07/31/12:42:32.747007,"(2000, 2001, 2002, 2003)","(-0.14922906458377838, 221.40399169921875, -140.01849365234375, 179.3548583984375)","(0.6678882241249084, 0.39382800459861755, 0.668608546257019, 0.3254085183143616)","(18.81057357788086, -997.4249267578125, 239.87957763671875, -993.6954956054688)","(199.87863159179688, -991.0868530273438, 264.2784729003906, -990.6484375)"
2024/07/31/12:42:32.847402,"(2000, 2001, 2002, 2003)","(-0.14750967919826508, 221.9261932373047, -140.01724243164062, 179.77674865722656)","(0.6679292917251587, 0.3938235342502594, 0.668757975101471, 0.3253938555717468)","(18.877365112304688, -997.4613647460938, 239.82835388183594, -993.7261352539062)","(199.87840270996094, -991.101806640625, 264.2354736328125, -990.637451171875)"
2024/07/31/12:42:32.946669,"(2000, 2001, 2002, 2003)","(-0.14581473171710968, 222.44317626953125, -140.0160369873047, 180.19444274902344)","(0.6679696440696716, 0.3938191533088684, 0.6689034700393677, 0.32537955045700073)","(18.94349479675293, -997.497314453125, 239.7776336669922, -993.7565307617188)","(199.87818908691406, -991.1170043945312, 264.1929016113281, -990.6267700195312)"
2024/07/31/12:42:33.046841,"(2000, 2001, 2002, 2003)","(-0.1440938115119934, 222.97059631347656, -140.01483154296875, 180.6205596923828)","(0.6680105328559875, 0.3938147723674774, 0.6690495014190674, 0.3253651261329651)","(19.010963439941406, -997.5338134765625, 239.7258758544922, -993.7876586914062)","(199.8779754638672, -991.1328125, 264.1494445800781, -990.6161499023438)"
2024/07/31/12:42:33.146791,"(2000, 2001, 2002, 2003)","(-0.1424146592617035, 223.48757934570312, -140.013671875, 181.03822326660156)","(0.6680502891540527, 0.39381054043769836, 0.6691902875900269, 0.32535117864608765)","(19.077098846435547, -997.5694580078125, 239.67514038085938, -993.8181762695312)","(199.8777618408203, -991.1486206054688, 264.1068420410156, -990.60595703125)"
2024/07/31/12:42:33.246506,"(2000, 2001, 2002, 2003)","(-0.14070938527584076, 224.01499938964844, -140.0125274658203, 181.46434020996094)","(0.6680905818939209, 0.3938063085079193, 0.6693316102027893, 0.32533714175224304)","(19.144577026367188, -997.6056518554688, 239.6233673095703, -993.8494262695312)","(199.87754821777344, -991.1650390625, 264.0633850097656, -990.5957641601562)"
2024/07/31/12:42:33.347052,"(2000, 2001, 2002, 2003)","(-0.13904502987861633, 224.5371856689453, -140.01141357421875, 181.88624572753906)","(0.6681297421455383, 0.3938021659851074, 0.6694692373275757, 0.3253234028816223)","(19.21072006225586, -997.641357421875, 239.57208251953125, -993.8804321289062)","(199.87733459472656, -991.1817016601562, 264.02032470703125, -990.5859375)"
2024/07/31/12:42:33.446964,"(2000, 2001, 2002, 2003)","(-0.13733859360218048, 225.06460571289062, -140.01031494140625, 182.31234741210938)","(0.6681697964668274, 0.3937980532646179, 0.6696059703826904, 0.32530972361564636)","(19.278873443603516, -997.67724609375, 239.52029418945312, -993.9118041992188)","(199.8771209716797, -991.1987915039062, 263.97686767578125, -990.5762329101562)"
2024/07/31/12:42:33.546813,"(2000, 2001, 2002, 2003)","(-0.13568994402885437, 225.5815887451172, -140.00926208496094, 182.7300262451172)","(0.6682084202766418, 0.39379408955574036, 0.6697378158569336, 0.3252964913845062)","(19.34502601623535, -997.7122802734375, 239.46949768066406, -993.942626953125)","(199.87692260742188, -991.2159423828125, 263.9342346191406, -990.56689453125)"
2024/07/31/12:42:33.647006,"(2000, 2001, 2002, 2003)","(-0.13403210043907166, 226.10379028320312, -140.0082244873047, 183.15191650390625)","(0.6682471036911011, 0.3937901556491852, 0.6698687672615051, 0.3252832889556885)","(19.411849975585938, -997.7474975585938, 239.41819763183594, -993.973876953125)","(199.87672424316406, -991.2335205078125, 263.89117431640625, -990.5577392578125)"
2024/07/31/12:42:33.747344,"(2000, 2001, 2002, 2003)","(-0.13239876925945282, 226.62075805664062, -140.00723266601562, 183.56959533691406)","(0.6682851314544678, 0.39378631114959717, 0.6699963808059692, 0.3252703845500946)","(19.478010177612305, -997.7822265625, 239.3673858642578, -994.0048217773438)","(199.87652587890625, -991.2512817382812, 263.8485107421875, -990.5488891601562)"
2024/07/31/12:42:33.846742,"(2000, 2001, 2002, 2003)","(-0.13075672090053558, 227.14295959472656, -140.00624084472656, 183.99148559570312)","(0.668323278427124, 0.39378249645233154, 0.6701231598854065, 0.3252575397491455)","(19.544841766357422, -997.817138671875, 239.31607055664062, -994.0361938476562)","(199.87632751464844, -991.2694702148438, 263.805419921875, -990.5402221679688)"
2024/07/31/12:42:33.947051,"(2000, 2001, 2002, 2003)","(-0.1290895640850067, 227.67559814453125, -140.00526428222656, 184.42181396484375)","(0.6683619022369385, 0.39377865195274353, 0.6702503561973572, 0.32524457573890686)","(19.61301612854004, -997.8525390625, 239.26370239257812, -994.0681762695312)","(199.87611389160156, -991.2883911132812, 263.761474609375, -990.5315551757812)"
2024/07/31/12:42:34.046492,"(2000, 2001, 2002, 2003)","(-0.1274784505367279, 228.19256591796875, -140.00433349609375, 184.8394775390625)","(0.6683990955352783, 0.39377501606941223, 0.6703718304634094, 0.3252321779727936)","(19.67918586730957, -997.8867797851562, 239.21286010742188, -994.099365234375)","(199.8759307861328, -991.3070678710938, 263.71881103515625, -990.5234375)"
2024/07/31/12:42:34.146816,"(2000, 2001, 2002, 2003)","(-0.12587496638298035, 228.7095489501953, -140.00341796875, 185.25714111328125)","(0.6684359908103943, 0.3937714099884033, 0.6704912781715393, 0.32521992921829224)","(19.745361328125, -997.9208374023438, 239.16201782226562, -994.1305541992188)","(199.875732421875, -991.3260498046875, 263.6761474609375, -990.5155029296875)"
2024/07/31/12:42:34.246832,"(2000, 2001, 2002, 2003)","(-0.12424672394990921, 229.24179077148438, -140.00250244140625, 185.68746948242188)","(0.6684733629226685, 0.39378413558006287, 0.6706123948097229, 0.32520750164985657)","(19.812877655029297, -997.9556884765625, 239.10963439941406, -994.1627807617188)","(199.87554931640625, -991.345947265625, 263.6321716308594, -990.507568359375)"
2024/07/31/12:42:34.346822,"(2000, 2001, 2002, 2003)","(-0.12264172732830048, 229.75758361816406, -140.00164794921875, 186.10513305664062)","(0.6685100793838501, 0.39381664991378784, 0.6707280278205872, 0.3251955807209015)","(19.879728317260742, -997.9893798828125, 239.05877685546875, -994.194091796875)","(199.87535095214844, -991.3656005859375, 263.5894775390625, -990.5000610351562)"
2024/07/31/12:42:34.447216,"(2000, 2001, 2002, 2003)","(-0.12104446440935135, 230.27735900878906, -140.00079345703125, 186.5270233154297)","(0.6685465574264526, 0.39387062191963196, 0.6708429455757141, 0.3251836895942688)","(19.946582794189453, -998.0232543945312, 239.00738525390625, -994.2257690429688)","(199.8751678466797, -991.3856811523438, 263.5463562011719, -990.4927978515625)"
2024/07/31/12:42:34.547205,"(2000, 2001, 2002, 2003)","(-0.11945456266403198, 230.80075073242188, -139.99996948242188, 186.953125)","(0.6685827374458313, 0.3939463198184967, 0.6709571480751038, 0.3251718282699585)","(20.013439178466797, -998.0572509765625, 238.95547485351562, -994.2578125)","(199.87498474121094, -991.4063720703125, 263.5027770996094, -990.4856567382812)"
2024/07/31/12:42:34.647178,"(2000, 2001, 2002, 2003)","(-0.11787156015634537, 231.3119354248047, -139.99916076660156, 187.37078857421875)","(0.6686186790466309, 0.3940418064594269, 0.6710672974586487, 0.3251603841781616)","(20.08030128479004, -998.0903930664062, 238.9045867919922, -994.289306640625)","(199.8748016357422, -991.4269409179688, 263.4600830078125, -990.4788818359375)"
2024/07/31/12:42:34.746648,"(2000, 2001, 2002, 2003)","(-0.11629617214202881, 231.82608032226562, -139.99838256835938, 187.7926788330078)","(0.6686543226242065, 0.39416027069091797, 0.6711767315864563, 0.32514894008636475)","(20.147167205810547, -998.1237182617188, 238.85317993164062, -994.3211059570312)","(199.87461853027344, -991.447998046875, 263.41693115234375, -990.4722900390625)"
2024/07/31/12:42:34.846741,"(2000, 2001, 2002, 2003)","(-0.1147279217839241, 232.33779907226562, -139.99761962890625, 188.2145538330078)","(0.6686897277832031, 0.39429977536201477, 0.6712844371795654, 0.3251376748085022)","(20.214035034179688, -998.1567993164062, 238.80177307128906, -994.35302734375)","(199.87445068359375, -991.4694213867188, 263.3737487792969, -990.4658813476562)"
