time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/07/31/12:36:34.145174,"(2000, 2001, 2002, 2003)","(2.2473511695861816, 54.5731201171875, -126.63484954833984, 239.57537841796875)","(0.6706265211105347, 0.3938860297203064, 0.6778061985969543, 0.3674004375934601)","(101.61407470703125, -995.3724975585938, 183.81297302246094, -1001.0308837890625)","(200.3540802001953, -1006.692626953125, 215.8151397705078, -999.884765625)"
2024/07/31/12:36:34.245117,"(2000, 2001, 2002, 2003)","(2.2522571086883545, 55.0953369140625, -126.63484954833984, 240.01116943359375)","(0.6706470251083374, 0.39388060569763184, 0.6778061985969543, 0.3669574558734894)","(101.68109893798828, -995.3404541015625, 183.77252197265625, -1001.0574951171875)","(200.35658264160156, -1006.6697387695312, 215.76075744628906, -999.9100341796875)"
2024/07/31/12:36:34.344896,"(2000, 2001, 2002, 2003)","(2.2571873664855957, 55.62274169921875, -126.63484954833984, 240.4510498046875)","(0.6706675291061401, 0.39387524127960205, 0.6778061985969543, 0.36651259660720825)","(101.74878692626953, -995.3082885742188, 183.73167419433594, -1001.0841674804688)","(200.35910034179688, -1006.6463012695312, 215.705810546875, -999.9356689453125)"
2024/07/31/12:36:34.445022,"(2000, 2001, 2002, 2003)","(2.2619967460632324, 56.13970947265625, -126.63484954833984, 240.88201904296875)","(0.6706875562667847, 0.3938700556755066, 0.6778061985969543, 0.3660791218280792)","(101.81513977050781, -995.2769775390625, 183.69163513183594, -1001.1101684570312)","(200.36158752441406, -1006.623046875, 215.6519775390625, -999.9609985351562)"
2024/07/31/12:36:34.545421,"(2000, 2001, 2002, 2003)","(2.2668797969818115, 56.66717529296875, -126.63484954833984, 241.32147216796875)","(0.6707077622413635, 0.39386487007141113, 0.6778061985969543, 0.3656395375728607)","(101.88282775878906, -995.2452392578125, 183.65078735351562, -1001.1364135742188)","(200.3641357421875, -1006.5990600585938, 215.59703063964844, -999.9869384765625)"
2024/07/31/12:36:34.645813,"(2000, 2001, 2002, 2003)","(2.2716922760009766, 57.1893310546875, -126.63484954833984, 241.75634765625)","(0.6707276701927185, 0.39385977387428284, 0.6778061985969543, 0.3652070462703705)","(101.94985961914062, -995.2140502929688, 183.61033630371094, -1001.1622314453125)","(200.3666534423828, -1006.5750122070312, 215.5426483154297, -1000.0127563476562)"
2024/07/31/12:36:34.745240,"(2000, 2001, 2002, 2003)","(2.2764334678649902, 57.70635986328125, -126.63484954833984, 242.18658447265625)","(0.6707471609115601, 0.39385485649108887, 0.6778061985969543, 0.36478158831596375)","(102.0162124633789, -995.183349609375, 183.57029724121094, -1001.1876220703125)","(200.36915588378906, -1006.5509643554688, 215.48880004882812, -1000.0384521484375)"
2024/07/31/12:36:34.845530,"(2000, 2001, 2002, 2003)","(2.2812418937683105, 58.2337646484375, -126.63484954833984, 242.6253662109375)","(0.6707669496536255, 0.3938498795032501, 0.6778061985969543, 0.364350289106369)","(102.08391571044922, -995.15234375, 183.52944946289062, -1001.2132568359375)","(200.37171936035156, -1006.5260620117188, 215.43386840820312, -1000.0648193359375)"
2024/07/31/12:36:34.945373,"(2000, 2001, 2002, 2003)","(2.285933017730713, 58.750732421875, -126.63484954833984, 243.05517578125)","(0.6707862615585327, 0.3938451111316681, 0.6778061985969543, 0.3639303743839264)","(102.1502685546875, -995.1220703125, 183.48941040039062, -1001.2382202148438)","(200.37423706054688, -1006.50146484375, 215.38002014160156, -1000.0908203125)"
2024/07/31/12:36:35.045416,"(2000, 2001, 2002, 2003)","(2.290648937225342, 59.27294921875, -126.63484954833984, 243.48907470703125)","(0.6708055734634399, 0.39384034276008606, 0.6778061985969543, 0.36350905895233154)","(102.2173080444336, -995.091796875, 183.44895935058594, -1001.26318359375)","(200.3767852783203, -1006.4762573242188, 215.32562255859375, -1000.1172485351562)"
2024/07/31/12:36:35.145217,"(2000, 2001, 2002, 2003)","(2.295389175415039, 59.80035400390625, -126.63484954833984, 243.9271240234375)","(0.6708248853683472, 0.3938356339931488, 0.6778061985969543, 0.363086462020874)","(102.2850112915039, -995.0614624023438, 183.40811157226562, -1001.2882690429688)","(200.37936401367188, -1006.4505615234375, 215.27069091796875, -1000.14404296875)"
2024/07/31/12:36:35.245403,"(2000, 2001, 2002, 2003)","(2.300060749053955, 60.32257080078125, -126.63484954833984, 244.360595703125)","(0.6708439588546753, 0.3938310146331787, 0.6778061985969543, 0.36267101764678955)","(102.35204315185547, -995.0316162109375, 183.36766052246094, -1001.3128051757812)","(200.38192749023438, -1006.4248657226562, 215.21629333496094, -1000.1707153320312)"
2024/07/31/12:36:35.345012,"(2000, 2001, 2002, 2003)","(2.304664134979248, 60.83953857421875, -126.63484954833984, 244.78955078125)","(0.67086261510849, 0.39382654428482056, 0.6778061985969543, 0.36226266622543335)","(102.41841125488281, -995.0023193359375, 183.32762145996094, -1001.3369750976562)","(200.38446044921875, -1006.399169921875, 215.16246032714844, -1000.1972045898438)"
2024/07/31/12:36:35.445376,"(2000, 2001, 2002, 2003)","(2.3092925548553467, 61.36175537109375, -126.63484954833984, 245.22259521484375)","(0.6708813905715942, 0.3938220739364624, 0.6778061985969543, 0.36185315251350403)","(102.4854507446289, -994.9729614257812, 183.2871856689453, -1001.3611450195312)","(200.3870391845703, -1006.3729248046875, 215.10806274414062, -1000.2241821289062)"
2024/07/31/12:36:35.545620,"(2000, 2001, 2002, 2003)","(2.313945770263672, 61.88916015625, -126.63484954833984, 245.65972900390625)","(0.6709001660346985, 0.393817663192749, 0.6778061985969543, 0.36144256591796875)","(102.55316162109375, -994.9435424804688, 183.24632263183594, -1001.3853149414062)","(200.3896484375, -1006.3461303710938, 215.05313110351562, -1000.25146484375)"
2024/07/31/12:36:35.645357,"(2000, 2001, 2002, 2003)","(2.318485736846924, 62.4061279296875, -126.63484954833984, 246.0880126953125)","(0.6709184646606445, 0.3938133716583252, 0.6778061985969543, 0.36104318499565125)","(102.6195297241211, -994.9149780273438, 183.20628356933594, -1001.4088134765625)","(200.39219665527344, -1006.319580078125, 214.99928283691406, -1000.2784423828125)"
2024/07/31/12:36:35.745435,"(2000, 2001, 2002, 2003)","(2.323050022125244, 62.9283447265625, -126.63484954833984, 246.5203857421875)","(0.6709368228912354, 0.39380913972854614, 0.6778061985969543, 0.36064282059669495)","(102.68657684326172, -994.8863525390625, 183.1658477783203, -1001.432373046875)","(200.39479064941406, -1006.2925415039062, 214.94488525390625, -1000.3057250976562)"
2024/07/31/12:36:35.845096,"(2000, 2001, 2002, 2003)","(2.3275933265686035, 63.45050048828125, -126.63484954833984, 246.95257568359375)","(0.6709550023078918, 0.3938049376010895, 0.6778061985969543, 0.3602455258369446)","(102.75362396240234, -994.8579711914062, 183.12539672851562, -1001.4556884765625)","(200.3973846435547, -1006.2652587890625, 214.8905029296875, -1000.3331909179688)"
2024/07/31/12:36:35.944917,"(2000, 2001, 2002, 2003)","(2.3321614265441895, 63.97796630859375, -126.63484954833984, 247.38885498046875)","(0.6709733009338379, 0.3938007950782776, 0.6778061985969543, 0.35984739661216736)","(102.82133483886719, -994.8295288085938, 183.0845489501953, -1001.47900390625)","(200.4000244140625, -1006.2374267578125, 214.8355712890625, -1000.361083984375)"
2024/07/31/12:36:36.045345,"(2000, 2001, 2002, 2003)","(2.336663007736206, 64.5001220703125, -126.63484954833984, 247.82061767578125)","(0.6709912419319153, 0.39379674196243286, 0.6778061985969543, 0.3594563603401184)","(102.88838958740234, -994.8016357421875, 183.04409790039062, -1001.5018920898438)","(200.4026336669922, -1006.2095947265625, 214.7811737060547, -1000.3887939453125)"
2024/07/31/12:36:36.145257,"(2000, 2001, 2002, 2003)","(2.341143846511841, 65.0223388671875, -126.63484954833984, 248.252197265625)","(0.6710090637207031, 0.3937927782535553, 0.6778061985969543, 0.35906845331192017)","(102.95543670654297, -994.7740478515625, 183.003662109375, -1001.5245361328125)","(200.40524291992188, -1006.1815185546875, 214.72677612304688, -1000.4166259765625)"
2024/07/31/12:36:36.245133,"(2000, 2001, 2002, 2003)","(2.345560073852539, 65.539306640625, -126.63484954833984, 248.67926025390625)","(0.6710265278816223, 0.3937888741493225, 0.6778061985969543, 0.35868754982948303)","(103.02182006835938, -994.7469482421875, 182.96360778808594, -1001.5468139648438)","(200.4078369140625, -1006.1535034179688, 214.6729278564453, -1000.4443359375)"
2024/07/31/12:36:36.344871,"(2000, 2001, 2002, 2003)","(2.3500442504882812, 66.06671142578125, -126.63484191894531, 249.11474609375)","(0.6710442900657654, 0.3937849998474121, 0.6778061985969543, 0.35830211639404297)","(103.08953857421875, -994.7196044921875, 182.92276000976562, -1001.5692749023438)","(200.41049194335938, -1006.1246337890625, 214.6179962158203, -1000.4727172851562)"
2024/07/31/12:36:36.445358,"(2000, 2001, 2002, 2003)","(2.354419708251953, 66.583740234375, -126.63484191894531, 249.54144287109375)","(0.6710615158081055, 0.39378124475479126, 0.6778061985969543, 0.35792747139930725)","(103.15592193603516, -994.6929931640625, 182.88272094726562, -1001.591064453125)","(200.41310119628906, -1006.0961303710938, 214.56414794921875, -1000.5006103515625)"
2024/07/31/12:36:36.545411,"(2000, 2001, 2002, 2003)","(2.3588147163391113, 67.10589599609375, -126.63484191894531, 249.97222900390625)","(0.6710788011550903, 0.3937774896621704, 0.6778061985969543, 0.3575522005558014)","(103.22298431396484, -994.6664428710938, 182.84228515625, -1001.6128540039062)","(200.4157257080078, -1006.0670776367188, 214.509765625, -1000.5289916992188)"
2024/07/31/12:36:36.645041,"(2000, 2001, 2002, 2003)","(2.363189458847046, 67.62811279296875, -126.63484191894531, 250.40289306640625)","(0.6710959672927856, 0.3937738239765167, 0.6778061985969543, 0.357180118560791)","(103.2900390625, -994.6400756835938, 182.8018341064453, -1001.6344604492188)","(200.4183807373047, -1006.0377807617188, 214.4553680419922, -1000.5574340820312)"
2024/07/31/12:36:36.745301,"(2000, 2001, 2002, 2003)","(2.3675448894500732, 68.15032958984375, -126.63484191894531, 250.83331298828125)","(0.6711130142211914, 0.3937702178955078, 0.6778061985969543, 0.3568112254142761)","(103.35709381103516, -994.6140747070312, 182.76138305664062, -1001.6558227539062)","(200.4210205078125, -1006.0082397460938, 214.40098571777344, -1000.5859985351562)"
2024/07/31/12:36:36.845342,"(2000, 2001, 2002, 2003)","(2.371880054473877, 68.6724853515625, -126.63484191894531, 251.26361083984375)","(0.6711299419403076, 0.3937666416168213, 0.6778061985969543, 0.3564455211162567)","(103.42415618896484, -994.5882568359375, 182.720947265625, -1001.6769409179688)","(200.42367553710938, -1005.978515625, 214.34658813476562, -1000.6146850585938)"
2024/07/31/12:36:36.945002,"(2000, 2001, 2002, 2003)","(2.3761956691741943, 69.1947021484375, -126.63484191894531, 251.69366455078125)","(0.6711467504501343, 0.39376315474510193, 0.6778061985969543, 0.3560830354690552)","(103.49121856689453, -994.5628051757812, 182.6804962158203, -1001.6978759765625)","(200.4263458251953, -1005.948486328125, 214.29220581054688, -1000.6434936523438)"
2024/07/31/12:36:37.045006,"(2000, 2001, 2002, 2003)","(2.3804914951324463, 69.7169189453125, -126.63483428955078, 252.12359619140625)","(0.6711633801460266, 0.39375969767570496, 0.6778061985969543, 0.35572370886802673)","(103.55828094482422, -994.5375366210938, 182.64004516601562, -1001.7186279296875)","(200.4290008544922, -1005.9182739257812, 214.23780822753906, -1000.6724243164062)"
2024/07/31/12:36:37.145424,"(2000, 2001, 2002, 2003)","(2.38481068611145, 70.24432373046875, -126.63483428955078, 252.55767822265625)","(0.6711801290512085, 0.39375627040863037, 0.6778061985969543, 0.355364054441452)","(103.62602233886719, -994.5123291015625, 182.5991973876953, -1001.7392578125)","(200.43170166015625, -1005.8875122070312, 214.18287658691406, -1000.7017822265625)"
2024/07/31/12:36:37.244981,"(2000, 2001, 2002, 2003)","(2.3890249729156494, 70.76129150390625, -126.63483428955078, 252.98297119140625)","(0.6711964011192322, 0.39375296235084534, 0.6778061985969543, 0.35501471161842346)","(103.69241333007812, -994.4879150390625, 182.5591583251953, -1001.7593383789062)","(200.43435668945312, -1005.8571166992188, 214.1290283203125, -1000.7305908203125)"
2024/07/31/12:36:37.344967,"(2000, 2001, 2002, 2003)","(2.3932621479034424, 71.28350830078125, -126.63483428955078, 253.41241455078125)","(0.6712126731872559, 0.3937496840953827, 0.6778061985969543, 0.35466498136520386)","(103.75948333740234, -994.4635009765625, 182.51870727539062, -1001.7793579101562)","(200.43704223632812, -1005.826171875, 214.0746307373047, -1000.7598876953125)"
2024/07/31/12:36:37.445420,"(2000, 2001, 2002, 2003)","(2.397480010986328, 71.8056640625, -126.63483428955078, 253.8416748046875)","(0.6712288856506348, 0.3937464654445648, 0.6778061985969543, 0.3543184697628021)","(103.82655334472656, -994.4393920898438, 182.478271484375, -1001.7991943359375)","(200.43972778320312, -1005.7950439453125, 214.02024841308594, -1000.7892456054688)"
2024/07/31/12:36:37.546500,"(2000, 2001, 2002, 2003)","(2.4016785621643066, 72.327880859375, -126.63483428955078, 254.27081298828125)","(0.6712449789047241, 0.39374327659606934, 0.6778061985969543, 0.3539751172065735)","(103.89362335205078, -994.4155883789062, 182.4378204345703, -1001.8187866210938)","(200.4424285888672, -1005.7637329101562, 213.96585083007812, -1000.8187255859375)"
2024/07/31/12:36:37.645242,"(2000, 2001, 2002, 2003)","(2.405858278274536, 72.85003662109375, -126.63483428955078, 254.7041015625)","(0.6712608933448792, 0.39374014735221863, 0.6778061985969543, 0.35363155603408813)","(103.960693359375, -994.3920288085938, 182.39736938476562, -1001.8383178710938)","(200.44512939453125, -1005.732177734375, 213.91146850585938, -1000.8486328125)"
2024/07/31/12:36:37.745212,"(2000, 2001, 2002, 2003)","(2.4100189208984375, 73.37225341796875, -126.63483428955078, 255.12860107421875)","(0.6712767481803894, 0.3937370777130127, 0.6778061985969543, 0.35329797863960266)","(104.02776336669922, -994.3687744140625, 182.35693359375, -1001.8572998046875)","(200.4478302001953, -1005.7003784179688, 213.85707092285156, -1000.8780517578125)"
2024/07/31/12:36:37.845261,"(2000, 2001, 2002, 2003)","(2.414119005203247, 73.89447021484375, -126.63483428955078, 255.55731201171875)","(0.6712923049926758, 0.39373403787612915, 0.6778061985969543, 0.3529641628265381)","(104.09416961669922, -994.3458251953125, 182.3164825439453, -1001.876220703125)","(200.4505157470703, -1005.6683959960938, 213.8026885986328, -1000.9078369140625)"
2024/07/31/12:36:37.945723,"(2000, 2001, 2002, 2003)","(2.4182822704315186, 74.4166259765625, -126.63483428955078, 255.98583984375)","(0.6713080406188965, 0.3937310576438904, 0.6778061985969543, 0.3526335060596466)","(104.16191864013672, -994.3231811523438, 182.2760467529297, -1001.8948974609375)","(200.45326232910156, -1005.63623046875, 213.748291015625, -1000.937744140625)"
2024/07/31/12:36:38.045320,"(2000, 2001, 2002, 2003)","(2.4223854541778564, 74.9388427734375, -126.63484191894531, 256.414306640625)","(0.6713235378265381, 0.3937281370162964, 0.6778061985969543, 0.3523060083389282)","(104.22899627685547, -994.30078125, 182.235595703125, -1001.913330078125)","(200.4559783935547, -1005.6038208007812, 213.6938934326172, -1000.9677124023438)"
2024/07/31/12:36:38.145115,"(2000, 2001, 2002, 2003)","(2.4264700412750244, 75.4610595703125, -126.63484191894531, 256.842529296875)","(0.6713389158248901, 0.3937252461910248, 0.6778061985969543, 0.35198163986206055)","(104.29607391357422, -994.2787475585938, 182.1951446533203, -1001.9315795898438)","(200.45870971679688, -1005.5712280273438, 213.63951110839844, -1000.9978637695312)"
2024/07/31/12:36:38.245008,"(2000, 2001, 2002, 2003)","(2.4305760860443115, 75.98846435546875, -126.63484191894531, 257.27496337890625)","(0.671354353427887, 0.3937223553657532, 0.6778061985969543, 0.3516572117805481)","(104.36382293701172, -994.2567138671875, 182.154296875, -1001.9497680664062)","(200.4614715576172, -1005.5380859375, 213.58457946777344, -1001.0283813476562)"
2024/07/31/12:36:38.344903,"(2000, 2001, 2002, 2003)","(2.434581995010376, 76.50543212890625, -126.63484191894531, 257.69873046875)","(0.6713693737983704, 0.3937196135520935, 0.6778061985969543, 0.3513422906398773)","(104.43023681640625, -994.2354736328125, 182.1142578125, -1001.9673461914062)","(200.46417236328125, -1005.50537109375, 213.53073120117188, -1001.058349609375)"
2024/07/31/12:36:38.445609,"(2000, 2001, 2002, 2003)","(2.438650131225586, 77.0328369140625, -126.63484191894531, 258.130859375)","(0.6713845133781433, 0.39371681213378906, 0.6778061985969543, 0.35102415084838867)","(104.49798583984375, -994.214111328125, 182.0734100341797, -1001.9850463867188)","(200.46694946289062, -1005.4718627929688, 213.4757843017578, -1001.0890502929688)"
