time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.DCPA,.TCPA,.UDCPA,.UTCPA,.UD,.UB,.UK,.CRI,.Rf,.Ra,.Rs,.Rp,.encounter_classification
2024/08/09/16:03:43.632491,438,0,0,,"(85.96629333496094,)","(-70.22227478027344,)","(0.0,)","(0.0,)","(0.0,)","(0.08316108584403992,)","(0.5028321743011475,)","(0.02199999988079071,)","(5.710314750671387,)","(4.029796600341797,)","(2.5887882709503174,)","(2.0394482612609863,)",['Safe']
2024/08/09/16:03:43.735875,439,0,0,,"(86.90483093261719,)","(-71.04557800292969,)","(0.0,)","(0.0,)","(0.0,)","(0.08385786414146423,)","(0.5026898980140686,)","(0.02199999988079071,)","(5.7111921310424805,)","(4.029911041259766,)","(2.589567184448242,)","(2.0400326251983643,)",['Safe']
2024/08/09/16:03:43.834759,440,0,0,,"(87.83869171142578,)","(-71.85225677490234,)","(0.0,)","(0.0,)","(0.0,)","(0.08449379354715347,)","(0.5028244256973267,)","(0.02199999988079071,)","(5.71034574508667,)","(4.029792308807373,)","(2.5888147354125977,)","(2.0394680500030518,)",['Safe']
2024/08/09/16:03:43.931801,441,0,0,,"(88.76592254638672,)","(-72.62248229980469,)","(0.0,)","(0.0,)","(0.0,)","(0.08497339487075806,)","(0.5032241344451904,)","(0.02199999988079071,)","(5.707848072052002,)","(4.029450416564941,)","(2.5865941047668457,)","(2.0378026962280273,)",['Safe']
2024/08/09/16:03:44.035990,442,0,0,,"(89.69437408447266,)","(-73.3737564086914,)","(0.0,)","(0.0,)","(0.0,)","(0.08532072603702545,)","(0.5033321976661682,)","(0.02199999988079071,)","(5.707158088684082,)","(4.029352188110352,)","(2.5859804153442383,)","(2.0373425483703613,)",['Safe']
2024/08/09/16:03:44.134842,443,0,0,,"(90.6263198852539,)","(-74.12618255615234,)","(0.0,)","(0.0,)","(0.0,)","(0.08563785254955292,)","(0.5031622648239136,)","(0.02199999988079071,)","(5.708204746246338,)","(4.029490947723389,)","(2.5869102478027344,)","(2.0380396842956543,)",['Safe']
2024/08/09/16:03:44.231524,444,0,0,,"(91.5615005493164,)","(-74.87464904785156,)","(0.0,)","(0.0,)","(0.0,)","(0.08605837821960449,)","(0.502998411655426,)","(0.02199999988079071,)","(5.709674835205078,)","(4.029855251312256,)","(2.588240146636963,)","(2.0390372276306152,)",['Safe']
2024/08/09/16:03:44.335512,445,0,0,,"(92.49700164794922,)","(-75.64983367919922,)","(0.0,)","(0.0,)","(0.0,)","(0.08662313222885132,)","(0.5031195282936096,)","(0.02199999988079071,)","(5.709345817565918,)","(4.029965877532959,)","(2.5879695415496826,)","(2.0388343334198,)",['Safe']
2024/08/09/16:03:44.432370,446,0,0,,"(93.43399047851562,)","(-76.46674346923828,)","(0.0,)","(0.0,)","(0.0,)","(0.08724268525838852,)","(0.5032323598861694,)","(0.02199999988079071,)","(5.708590984344482,)","(4.029843330383301,)","(2.5872957706451416,)","(2.0383291244506836,)",['Safe']
2024/08/09/16:03:44.537050,447,0,0,,"(94.36953735351562,)","(-77.30062866210938,)","(0.0,)","(0.0,)","(0.0,)","(0.08780526369810104,)","(0.5033381581306458,)","(0.02199999988079071,)","(5.707430839538574,)","(4.029501438140869,)","(2.5862388610839844,)","(2.037536382675171,)",['Safe']
2024/08/09/16:03:44.637194,448,0,0,,"(95.3022689819336,)","(-78.07738494873047,)","(0.0,)","(0.0,)","(0.0,)","(0.08822604268789291,)","(0.503440260887146,)","(0.023000000044703484,)","(5.706766128540039,)","(4.0294013023376465,)","(2.585646867752075,)","(2.0370922088623047,)",['Safe']
2024/08/09/16:03:44.736542,449,0,0,,"(96.23294830322266,)","(-78.79872131347656,)","(0.0,)","(0.0,)","(0.0,)","(0.08851296454668045,)","(0.5035375356674194,)","(0.023000000044703484,)","(5.706588268280029,)","(4.029535293579102,)","(2.5855109691619873,)","(2.0369904041290283,)",['Safe']
2024/08/09/16:03:44.832966,450,0,0,,"(97.16822052001953,)","(-79.52916717529297,)","(0.0,)","(0.0,)","(0.0,)","(0.08880282938480377,)","(0.5033534169197083,)","(0.023000000044703484,)","(5.708146572113037,)","(4.029898643493652,)","(2.5869174003601074,)","(2.0380451679229736,)",['Safe']
2024/08/09/16:03:44.933552,451,0,0,,"(98.10609436035156,)","(-80.31388854980469,)","(0.0,)","(0.0,)","(0.0,)","(0.08920067548751831,)","(0.5031833052635193,)","(0.023000000044703484,)","(5.709139823913574,)","(4.030008792877197,)","(2.587796926498413,)","(2.0387048721313477,)",['Safe']
2024/08/09/16:03:45.035955,452,0,0,,"(99.04317474365234,)","(-81.11935424804688,)","(0.0,)","(0.0,)","(0.0,)","(0.0897168219089508,)","(0.5032932758331299,)","(0.023000000044703484,)","(5.708390712738037,)","(4.029882907867432,)","(2.587127685546875,)","(2.0382027626037598,)",['Safe']
2024/08/09/16:03:45.132468,453,0,0,,"(99.97805786132812,)","(-81.93123626708984,)","(0.0,)","(0.0,)","(0.0,)","(0.09028595685958862,)","(0.5036675333976746,)","(0.023000000044703484,)","(5.7060041427612305,)","(4.029538631439209,)","(2.5850038528442383,)","(2.0366101264953613,)",['Safe']
2024/08/09/16:03:45.234612,454,0,0,,"(100.91513061523438,)","(-82.73477172851562,)","(0.0,)","(0.0,)","(0.0,)","(0.09077953547239304,)","(0.5037517547607422,)","(0.023000000044703484,)","(5.705422401428223,)","(4.029438018798828,)","(2.5844836235046387,)","(2.036219835281372,)",['Safe']
2024/08/09/16:03:45.335636,455,0,0,,"(101.85279846191406,)","(-83.51348876953125,)","(0.0,)","(0.0,)","(0.0,)","(0.09112583845853806,)","(0.5035620331764221,)","(0.023000000044703484,)","(5.706549167633057,)","(4.029570579528809,)","(2.585482120513916,)","(2.03696870803833,)",['Safe']
2024/08/09/16:03:45.435633,456,0,0,,"(102.7891845703125,)","(-84.24210357666016,)","(0.0,)","(0.0,)","(0.0,)","(0.0913776233792305,)","(0.5033774971961975,)","(0.023000000044703484,)","(5.708103179931641,)","(4.029930591583252,)","(2.5868842601776123,)","(2.038020372390747,)",['Safe']
2024/08/09/16:03:45.534246,457,0,0,,"(103.72297668457031,)","(-84.96945190429688,)","(0.0,)","(0.0,)","(0.0,)","(0.09164213389158249,)","(0.5034759044647217,)","(0.023000000044703484,)","(5.707871913909912,)","(4.030040740966797,)","(2.5866990089416504,)","(2.037881374359131,)",['Safe']
2024/08/09/16:03:45.636804,458,0,0,,"(104.65950012207031,)","(-85.75509643554688,)","(0.0,)","(0.0,)","(0.0,)","(0.09201972186565399,)","(0.5035697817802429,)","(0.023000000044703484,)","(5.707192897796631,)","(4.029913902282715,)","(2.586090564727783,)","(2.0374250411987305,)",['Safe']
2024/08/09/16:03:45.734296,459,0,0,,"(105.59827423095703,)","(-86.59864807128906,)","(0.0,)","(0.0,)","(0.0,)","(0.09251422435045242,)","(0.5036596655845642,)","(0.023000000044703484,)","(5.706094741821289,)","(4.029566764831543,)","(2.5850865840911865,)","(2.0366721153259277,)",['Safe']
2024/08/09/16:03:45.837319,460,0,0,,"(106.53744506835938,)","(-87.41403198242188,)","(0.0,)","(0.0,)","(0.0,)","(0.09302140027284622,)","(0.5037444233894348,)","(0.023000000044703484,)","(5.705508708953857,)","(4.029465198516846,)","(2.5845625400543213,)","(2.0362789630889893,)",['Safe']
2024/08/09/16:03:45.937077,461,0,0,,"(107.47527313232422,)","(-88.17879486083984,)","(0.0,)","(0.0,)","(0.0,)","(0.0934387668967247,)","(0.5038248300552368,)","(0.023000000044703484,)","(5.705407619476318,)","(4.029598236083984,)","(2.584493637084961,)","(2.0362274646759033,)",['Safe']
2024/08/09/16:03:46.038324,462,0,0,,"(108.4146499633789,)","(-88.92362976074219,)","(0.0,)","(0.0,)","(0.0,)","(0.0937299132347107,)","(0.5036271214485168,)","(0.023000000044703484,)","(5.707019805908203,)","(4.029956340789795,)","(2.5859460830688477,)","(2.0373165607452393,)",['Safe']
2024/08/09/16:03:46.136767,463,0,0,,"(109.35256958007812,)","(-89.6854476928711,)","(0.0,)","(0.0,)","(0.0,)","(0.09394612908363342,)","(0.503442645072937,)","(0.023000000044703484,)","(5.708071708679199,)","(4.030064105987549,)","(2.5868756771087646,)","(2.0380139350891113,)",['Safe']
2024/08/09/16:03:46.235818,464,0,0,,"(110.28815460205078,)","(-90.4524154663086,)","(0.0,)","(0.0,)","(0.0,)","(0.0942092016339302,)","(0.5035372376441956,)","(0.023000000044703484,)","(5.707388401031494,)","(4.029937744140625,)","(2.586263656616211,)","(2.037554979324341,)",['Safe']
2024/08/09/16:03:46.337148,465,0,0,,"(111.2228012084961,)","(-91.23963165283203,)","(0.0,)","(0.0,)","(0.0,)","(0.09458471089601517,)","(0.5038983821868896,)","(0.023000000044703484,)","(5.705052852630615,)","(4.029590129852295,)","(2.584183931350708,)","(2.0359950065612793,)",['Safe']
2024/08/09/16:03:46.434975,466,0,0,,"(112.16279602050781,)","(-92.0518798828125,)","(0.0,)","(0.0,)","(0.0,)","(0.09503485262393951,)","(0.5039710998535156,)","(0.023000000044703484,)","(5.704516887664795,)","(4.029486656188965,)","(2.5837032794952393,)","(2.035634756088257,)",['Safe']
2024/08/09/16:03:46.536231,467,0,0,,"(113.10633850097656,)","(-92.87049865722656,)","(0.0,)","(0.0,)","(0.0,)","(0.0954817533493042,)","(0.5037693381309509,)","(0.023000000044703484,)","(5.705700874328613,)","(4.029618740081787,)","(2.5847513675689697,)","(2.0364208221435547,)",['Safe']
2024/08/09/16:03:46.634378,468,0,0,,"(114.04839324951172,)","(-93.63497161865234,)","(0.0,)","(0.0,)","(0.0,)","(0.09583637863397598,)","(0.503574013710022,)","(0.023000000044703484,)","(5.707303524017334,)","(4.029977321624756,)","(2.586195707321167,)","(2.037503957748413,)",['Safe']
2024/08/09/16:03:46.737564,469,0,0,,"(114.98504638671875,)","(-94.369384765625,)","(0.0,)","(0.0,)","(0.0,)","(0.09607961773872375,)","(0.5036630630493164,)","(0.023000000044703484,)","(5.707108497619629,)","(4.030083179473877,)","(2.586040735244751,)","(2.0373878479003906,)",['Safe']
2024/08/09/16:03:46.833927,470,0,0,,"(115.92127227783203,)","(-95.13228607177734,)","(0.0,)","(0.0,)","(0.0,)","(0.0962904766201973,)","(0.5037462711334229,)","(0.023000000044703484,)","(5.7064738273620605,)","(4.029955863952637,)","(2.5854711532592773,)","(2.0369603633880615,)",['Safe']
2024/08/09/16:03:46.935538,471,0,0,,"(116.85834503173828,)","(-95.94144439697266,)","(0.0,)","(0.0,)","(0.0,)","(0.09655139595270157,)","(0.503825306892395,)","(0.023000000044703484,)","(5.705422401428223,)","(4.029608726501465,)","(2.584507703781128,)","(2.036237955093384,)",['Safe']
2024/08/09/16:03:47.034368,472,0,0,,"(117.79745483398438,)","(-96.73714447021484,)","(0.0,)","(0.0,)","(0.0,)","(0.0969022735953331,)","(0.5039015412330627,)","(0.023000000044703484,)","(5.704867839813232,)","(4.029504299163818,)","(2.5840110778808594,)","(2.035865545272827,)",['Safe']
2024/08/09/16:03:47.135366,473,0,0,,"(118.73838806152344,)","(-97.5138168334961,)","(0.0,)","(0.0,)","(0.0,)","(0.09731584787368774,)","(0.5039738416671753,)","(0.023000000044703484,)","(5.704800605773926,)","(4.029634952545166,)","(2.583970785140991,)","(2.0358352661132812,)",['Safe']
2024/08/09/16:03:47.237747,474,0,0,,"(119.68283081054688,)","(-98.29277801513672,)","(0.0,)","(0.0,)","(0.0,)","(0.09770296514034271,)","(0.503767728805542,)","(0.023000000044703484,)","(5.7064528465271,)","(4.029993057250977,)","(2.585458278656006,)","(2.0369508266448975,)",['Safe']
2024/08/09/16:03:47.334941,475,0,0,,"(120.62535858154297,)","(-99.08837127685547,)","(0.0,)","(0.0,)","(0.0,)","(0.09800304472446442,)","(0.5035763382911682,)","(0.023000000044703484,)","(5.707535743713379,)","(4.030099391937256,)","(2.5864148139953613,)","(2.037668228149414,)",['Safe']
2024/08/09/16:03:47.435266,476,0,0,,"(121.56278228759766,)","(-99.85934448242188,)","(0.0,)","(0.0,)","(0.0,)","(0.09822498261928558,)","(0.5036644339561462,)","(0.023000000044703484,)","(5.7068772315979,)","(4.029970645904541,)","(2.5858240127563477,)","(2.0372252464294434,)",['Safe']
2024/08/09/16:03:47.531328,477,0,0,,"(122.49644470214844,)","(-100.6186752319336,)","(0.0,)","(0.0,)","(0.0,)","(0.09842473268508911,)","(0.50401771068573,)","(0.023000000044703484,)","(5.704575061798096,)","(4.029622554779053,)","(2.583773136138916,)","(2.03568696975708,)",['Safe']
2024/08/09/16:03:47.638360,478,0,0,,"(123.43505859375,)","(-101.39857482910156,)","(0.0,)","(0.0,)","(0.0,)","(0.09867864102125168,)","(0.5040832161903381,)","(0.023000000044703484,)","(5.704068183898926,)","(4.029518127441406,)","(2.583317756652832,)","(2.0353455543518066,)",['Safe']
2024/08/09/16:03:47.737029,479,0,0,,"(124.37886810302734,)","(-102.20389556884766,)","(0.0,)","(0.0,)","(0.0,)","(0.09900826960802078,)","(0.5038759112358093,)","(0.023000000044703484,)","(5.705272197723389,)","(4.029648780822754,)","(2.584383010864258,)","(2.036144495010376,)",['Safe']
2024/08/09/16:03:47.833553,480,0,0,,"(125.32374572753906,)","(-102.98099517822266,)","(0.0,)","(0.0,)","(0.0,)","(0.09937041997909546,)","(0.5036749839782715,)","(0.023000000044703484,)","(5.706899166107178,)","(4.030005931854248,)","(2.585848093032837,)","(2.037243127822876,)",['Safe']
2024/08/09/16:03:47.932661,481,0,0,,"(126.26499938964844,)","(-103.7496566772461,)","(0.0,)","(0.0,)","(0.0,)","(0.09971419721841812,)","(0.5037581324577332,)","(0.023000000044703484,)","(5.706732749938965,)","(4.030111789703369,)","(2.5857181549072266,)","(2.0371458530426025,)",['Safe']
2024/08/09/16:03:48.033298,482,0,0,,"(127.20494079589844,)","(-104.54132080078125,)","(0.0,)","(0.0,)","(0.0,)","(0.0999908298254013,)","(0.5038368105888367,)","(0.023000000044703484,)","(5.706117630004883,)","(4.029983043670654,)","(2.58516526222229,)","(2.036731004714966,)",['Safe']
2024/08/09/16:03:48.134088,483,0,0,,"(128.14303588867188,)","(-105.3518295288086,)","(0.0,)","(0.0,)","(0.0,)","(0.10019270330667496,)","(0.503911554813385,)","(0.023000000044703484,)","(5.705081939697266,)","(4.02963399887085,)","(2.5842154026031494,)","(2.0360188484191895,)",['Safe']
2024/08/09/16:03:48.233841,484,0,0,,"(129.08106994628906,)","(-106.12039947509766,)","(0.0,)","(0.0,)","(0.0,)","(0.10038245469331741,)","(0.5039823651313782,)","(0.023000000044703484,)","(5.704549789428711,)","(4.029529094696045,)","(2.583738088607788,)","(2.0356605052948,)",['Safe']
2024/08/09/16:03:48.332067,485,0,0,,"(130.02059936523438,)","(-106.86227416992188,)","(0.0,)","(0.0,)","(0.0,)","(0.10061638802289963,)","(0.5040495991706848,)","(0.023000000044703484,)","(5.704502105712891,)","(4.029659271240234,)","(2.5837149620056152,)","(2.0356433391571045,)",['Safe']
2024/08/09/16:03:48.433717,486,0,0,,"(130.9655303955078,)","(-107.6290512084961,)","(0.0,)","(0.0,)","(0.0,)","(0.1009146049618721,)","(0.5038397312164307,)","(0.023000000044703484,)","(5.706168174743652,)","(4.03001594543457,)","(2.5852136611938477,)","(2.0367674827575684,)",['Safe']
