time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.DCPA,.TCPA,.UDCPA,.UTCPA,.UD,.UB,.UK,.CRI,.Rf,.Ra,.Rs,.Rp,.encounter_classification
2024/09/30/21:05:05.622743,357,0,0,,"(117.54420471191406,)","(-103.45852661132812,)","(0.0,)","(0.0,)","(0.0,)","(0.0870596393942833,)","(0.5061460137367249,)","(0.023000000044703484,)","(5.690371990203857,)","(4.029490947723389,)","(2.571406126022339,)","(2.026411771774292,)",['Safe']
2024/09/30/21:05:05.721403,358,0,0,,"(118.60480499267578,)","(-104.44664001464844,)","(0.0,)","(0.0,)","(0.0,)","(0.08638402819633484,)","(0.5060916543006897,)","(0.02199999988079071,)","(5.690803050994873,)","(4.029582500457764,)","(2.571793556213379,)","(2.0267021656036377,)",['Safe']
2024/09/30/21:05:05.824789,359,0,0,,"(119.67034149169922,)","(-105.46137237548828,)","(0.0,)","(0.0,)","(0.0,)","(0.08572331070899963,)","(0.5061734318733215,)","(0.02199999988079071,)","(5.690155029296875,)","(4.029444694519043,)","(2.571211099624634,)","(2.0262653827667236,)",['Safe']
2024/09/30/21:05:05.920516,360,0,0,,"(120.74021911621094,)","(-106.50035858154297,)","(0.0,)","(0.0,)","(0.0,)","(0.08507747948169708,)","(0.506377637386322,)","(0.02199999988079071,)","(5.688536167144775,)","(4.02910041809082,)","(2.569756269454956,)","(2.025174379348755,)",['Safe']
2024/09/30/21:05:06.023361,361,0,0,,"(121.80585479736328,)","(-107.51007843017578,)","(0.0,)","(0.0,)","(0.0,)","(0.08444555848836899,)","(0.5064331889152527,)","(0.02199999988079071,)","(5.688096046447754,)","(4.0290069580078125,)","(2.5693609714508057,)","(2.0248777866363525,)",['Safe']
2024/09/30/21:05:06.123215,362,0,0,,"(122.86776733398438,)","(-108.4925765991211,)","(0.0,)","(0.0,)","(0.0,)","(0.08382663130760193,)","(0.5063520669937134,)","(0.02199999988079071,)","(5.68873929977417,)","(4.029143810272217,)","(2.5699386596679688,)","(2.025311231613159,)",['Safe']
2024/09/30/21:05:06.223408,363,0,0,,"(123.92643737792969,)","(-109.4498062133789,)","(0.0,)","(0.0,)","(0.0,)","(0.08321988582611084,)","(0.5061458945274353,)","(0.02199999988079071,)","(5.690372943878174,)","(4.029491424560547,)","(2.5714070796966553,)","(2.0264124870300293,)",['Safe']
2024/09/30/21:05:06.323495,364,0,0,,"(124.9906234741211,)","(-110.4375,)","(0.0,)","(0.0,)","(0.0,)","(0.08262549340724945,)","(0.5060915350914001,)","(0.02199999988079071,)","(5.6908040046691895,)","(4.029582977294922,)","(2.5717945098876953,)","(2.026702880859375,)",['Safe']
2024/09/30/21:05:06.419769,365,0,0,,"(126.05965423583984,)","(-111.4528579711914,)","(0.0,)","(0.0,)","(0.0,)","(0.08204357326030731,)","(0.506173312664032,)","(0.02199999988079071,)","(5.690155982971191,)","(4.029445171356201,)","(2.57121205329895,)","(2.026266098022461,)",['Safe']
2024/09/30/21:05:06.524932,366,0,0,,"(127.13294982910156,)","(-112.49343872070312,)","(0.0,)","(0.0,)","(0.0,)","(0.08147415518760681,)","(0.5063775777816772,)","(0.02199999988079071,)","(5.688537120819092,)","(4.0291008949279785,)","(2.5697569847106934,)","(2.025174856185913,)",['Safe']
2024/09/30/21:05:06.624224,367,0,0,,"(128.201904296875,)","(-113.50358581542969,)","(0.0,)","(0.0,)","(0.0,)","(0.0809163823723793,)","(0.5064330697059631,)","(0.02199999988079071,)","(5.68809700012207,)","(4.0290069580078125,)","(2.569361686706543,)","(2.02487850189209,)",['Safe']
2024/09/30/21:05:06.724559,368,0,0,,"(129.2670440673828,)","(-114.48544311523438,)","(0.0,)","(0.0,)","(0.0,)","(0.0803694874048233,)","(0.5063519477844238,)","(0.02199999988079071,)","(5.688739776611328,)","(4.029143810272217,)","(2.569939374923706,)","(2.0253117084503174,)",['Safe']
2024/09/30/21:05:06.819283,369,0,0,,"(130.32884216308594,)","(-115.44107055664062,)","(0.0,)","(0.0,)","(0.0,)","(0.0798327624797821,)","(0.5061458349227905,)","(0.02199999988079071,)","(5.69037389755249,)","(4.029491424560547,)","(2.5714077949523926,)","(2.0264129638671875,)",['Safe']
2024/09/30/21:05:06.923727,370,0,0,,"(131.39610290527344,)","(-116.42833709716797,)","(0.0,)","(0.0,)","(0.0,)","(0.07930640131235123,)","(0.5060914754867554,)","(0.02199999988079071,)","(5.690804481506348,)","(4.029582977294922,)","(2.5717949867248535,)","(2.026703357696533,)",['Safe']
2024/09/30/21:05:07.022608,371,0,0,,"(132.4681396484375,)","(-117.4443359375,)","(0.0,)","(0.0,)","(0.0,)","(0.07879055291414261,)","(0.5061731934547424,)","(0.02199999988079071,)","(5.69015645980835,)","(4.029445171356201,)","(2.5712125301361084,)","(2.026266574859619,)",['Safe']
2024/09/30/21:05:07.122739,372,0,0,,"(133.54437255859375,)","(-118.48649597167969,)","(0.0,)","(0.0,)","(0.0,)","(0.07828530669212341,)","(0.5063775181770325,)","(0.02199999988079071,)","(5.68853759765625,)","(4.0291008949279785,)","(2.5697574615478516,)","(2.0251753330230713,)",['Safe']
2024/09/30/21:05:07.218277,373,0,0,,"(134.6357879638672,)","(-119.46421813964844,)","(0.0,)","(0.0,)","(0.0,)","(0.07779739052057266,)","(0.5068115592002869,)","(0.02199999988079071,)","(5.686359882354736,)","(4.029007434844971,)","(2.5678515434265137,)","(2.0237457752227783,)",['Safe']
2024/09/30/21:05:07.324858,374,0,0,,"(135.70436096191406,)","(-120.44548797607422,)","(0.0,)","(0.0,)","(0.0,)","(0.07731177657842636,)","(0.5067304372787476,)","(0.02199999988079071,)","(5.687002658843994,)","(4.029143810272217,)","(2.5684292316436768,)","(2.024179220199585,)",['Safe']
2024/09/30/21:05:07.424214,375,0,0,,"(136.76954650878906,)","(-121.39960479736328,)","(0.0,)","(0.0,)","(0.0,)","(0.07683470100164413,)","(0.5065242648124695,)","(0.02199999988079071,)","(5.6886372566223145,)","(4.029491424560547,)","(2.5698981285095215,)","(2.025280714035034,)",['Safe']
2024/09/30/21:05:07.521617,376,0,0,,"(137.84011840820312,)","(-122.38648223876953,)","(0.0,)","(0.0,)","(0.0,)","(0.07636639475822449,)","(0.5064699053764343,)","(0.02199999988079071,)","(5.68906831741333,)","(4.029582977294922,)","(2.5702853202819824,)","(2.02557110786438,)",['Safe']
2024/09/30/21:05:07.621995,377,0,0,,"(138.91542053222656,)","(-123.40309143066406,)","(0.0,)","(0.0,)","(0.0,)","(0.07590701431035995,)","(0.5065516829490662,)","(0.02199999988079071,)","(5.688419818878174,)","(4.029445171356201,)","(2.569702625274658,)","(2.0251340866088867,)",['Safe']
2024/09/30/21:05:07.722190,378,0,0,,"(139.99484252929688,)","(-124.44676971435547,)","(0.0,)","(0.0,)","(0.0,)","(0.07545667886734009,)","(0.5067560076713562,)","(0.02199999988079071,)","(5.686800003051758,)","(4.0291008949279785,)","(2.5682473182678223,)","(2.0240426063537598,)",['Safe']
2024/09/30/21:05:07.822461,379,0,0,,"(141.05734252929688,)","(-125.49392700195312,)","(0.0,)","(0.0,)","(0.0,)","(0.07501304149627686,)","(0.5064791440963745,)","(0.02199999988079071,)","(5.687885284423828,)","(4.029007434844971,)","(2.5691778659820557,)","(2.02474045753479,)",['Safe']
2024/09/30/21:05:07.921635,380,0,0,,"(142.1297149658203,)","(-126.46957397460938,)","(0.0,)","(0.0,)","(0.0,)","(0.07457851618528366,)","(0.5064504742622375,)","(0.02199999988079071,)","(5.688286781311035,)","(4.029143810272217,)","(2.5695457458496094,)","(2.0250165462493896,)",['Safe']
2024/09/30/21:05:08.021905,381,0,0,,"(143.19674682617188,)","(-127.42203521728516,)","(0.0,)","(0.0,)","(0.0,)","(0.07415114343166351,)","(0.5062443614006042,)","(0.02199999988079071,)","(5.689920902252197,)","(4.029491424560547,)","(2.571014165878296,)","(2.0261178016662598,)",['Safe']
2024/09/30/21:05:08.122080,382,0,0,,"(144.2691192626953,)","(-128.40847778320312,)","(0.0,)","(0.0,)","(0.0,)","(0.07373125106096268,)","(0.5061900019645691,)","(0.02199999988079071,)","(5.690351963043213,)","(4.029582977294922,)","(2.571401357650757,)","(2.0264081954956055,)",['Safe']
2024/09/30/21:05:08.219058,383,0,0,,"(145.34619140625,)","(-129.42575073242188,)","(0.0,)","(0.0,)","(0.0,)","(0.07331900298595428,)","(0.5062717795372009,)","(0.02199999988079071,)","(5.689703464508057,)","(4.029445171356201,)","(2.5708189010620117,)","(2.0259711742401123,)",['Safe']
2024/09/30/21:05:08.322752,384,0,0,,"(146.4273681640625,)","(-130.47108459472656,)","(0.0,)","(0.0,)","(0.0,)","(0.07291454821825027,)","(0.5064760446548462,)","(0.02199999988079071,)","(5.688084125518799,)","(4.0291008949279785,)","(2.569363594055176,)","(2.0248799324035645,)",['Safe']
2024/09/30/21:05:08.419089,385,0,0,,"(147.50396728515625,)","(-131.48252868652344,)","(0.0,)","(0.0,)","(0.0,)","(0.0725172832608223,)","(0.5065315961837769,)","(0.02199999988079071,)","(5.687644004821777,)","(4.029007434844971,)","(2.5689682960510254,)","(2.024583339691162,)",['Safe']
2024/09/30/21:05:08.522110,386,0,0,,"(148.57655334472656,)","(-132.46250915527344,)","(0.0,)","(0.0,)","(0.0,)","(0.07212667167186737,)","(0.5064504742622375,)","(0.02199999988079071,)","(5.688287258148193,)","(4.029143810272217,)","(2.5695459842681885,)","(2.0250165462493896,)",['Safe']
2024/09/30/21:05:08.620595,387,0,0,,"(149.6456298828125,)","(-133.4133758544922,)","(0.0,)","(0.0,)","(0.0,)","(0.0717422291636467,)","(0.5062443614006042,)","(0.02199999988079071,)","(5.689920902252197,)","(4.029491424560547,)","(2.571014165878296,)","(2.0261178016662598,)",['Safe']
2024/09/30/21:05:08.722379,388,0,0,,"(150.7200164794922,)","(-134.39938354492188,)","(0.0,)","(0.0,)","(0.0,)","(0.07136420160531998,)","(0.5061900019645691,)","(0.020999999716877937,)","(5.690351963043213,)","(4.029582977294922,)","(2.571401357650757,)","(2.0264081954956055,)",['Safe']
2024/09/30/21:05:08.818970,389,0,0,,"(151.79905700683594,)","(-135.4172821044922,)","(0.0,)","(0.0,)","(0.0,)","(0.07099277526140213,)","(0.5062717795372009,)","(0.020999999716877937,)","(5.689703464508057,)","(4.029445171356201,)","(2.5708189010620117,)","(2.0259714126586914,)",['Safe']
2024/09/30/21:05:08.922700,390,0,0,,"(152.8821563720703,)","(-136.46420288085938,)","(0.0,)","(0.0,)","(0.0,)","(0.0706280916929245,)","(0.5064760446548462,)","(0.020999999716877937,)","(5.688084602355957,)","(4.0291008949279785,)","(2.569363832473755,)","(2.0248799324035645,)",['Safe']
2024/09/30/21:05:09.021135,391,0,0,,"(153.9606475830078,)","(-137.47607421875,)","(0.0,)","(0.0,)","(0.0,)","(0.0702696219086647,)","(0.5065315961837769,)","(0.020999999716877937,)","(5.6876444816589355,)","(4.029007434844971,)","(2.5689682960510254,)","(2.024583339691162,)",['Safe']
2024/09/30/21:05:09.124054,392,0,0,,"(155.03506469726562,)","(-138.45542907714844,)","(0.0,)","(0.0,)","(0.0,)","(0.06991688162088394,)","(0.5064504742622375,)","(0.020999999716877937,)","(5.688287258148193,)","(4.029143810272217,)","(2.5695459842681885,)","(2.0250165462493896,)",['Safe']
2024/09/30/21:05:09.220266,393,0,0,,"(156.10594177246094,)","(-139.40467834472656,)","(0.0,)","(0.0,)","(0.0,)","(0.0695694237947464,)","(0.5062443614006042,)","(0.020999999716877937,)","(5.689920902252197,)","(4.029491424560547,)","(2.571014404296875,)","(2.0261178016662598,)",['Safe']
2024/09/30/21:05:09.322977,394,0,0,,"(157.18209838867188,)","(-140.3902587890625,)","(0.0,)","(0.0,)","(0.0,)","(0.06922750920057297,)","(0.5061900019645691,)","(0.020999999716877937,)","(5.690351963043213,)","(4.029582977294922,)","(2.571401357650757,)","(2.0264081954956055,)",['Safe']
2024/09/30/21:05:09.421059,395,0,0,,"(158.2628631591797,)","(-141.40879821777344,)","(0.0,)","(0.0,)","(0.0,)","(0.06889131665229797,)","(0.5062717795372009,)","(0.020999999716877937,)","(5.689703941345215,)","(4.029445171356201,)","(2.5708189010620117,)","(2.0259714126586914,)",['Safe']
2024/09/30/21:05:09.522923,396,0,0,,"(159.34767150878906,)","(-142.45729064941406,)","(0.0,)","(0.0,)","(0.0,)","(0.06856101006269455,)","(0.5064760446548462,)","(0.020999999716877937,)","(5.688084602355957,)","(4.0291008949279785,)","(2.569363832473755,)","(2.0248799324035645,)",['Safe']
2024/09/30/21:05:09.620475,397,0,0,,"(160.4278106689453,)","(-143.46958923339844,)","(0.0,)","(0.0,)","(0.0,)","(0.0682361051440239,)","(0.5065315961837769,)","(0.020999999716877937,)","(5.6876444816589355,)","(4.029007434844971,)","(2.5689682960510254,)","(2.024583339691162,)",['Safe']
2024/09/30/21:05:09.723464,398,0,0,,"(161.5038604736328,)","(-144.4483184814453,)","(0.0,)","(0.0,)","(0.0,)","(0.0679161548614502,)","(0.5064504742622375,)","(0.020999999716877937,)","(5.688287258148193,)","(4.029144287109375,)","(2.5695459842681885,)","(2.0250165462493896,)",['Safe']
2024/09/30/21:05:09.820146,399,0,0,,"(162.57630920410156,)","(-145.3959503173828,)","(0.0,)","(0.0,)","(0.0,)","(0.06760076433420181,)","(0.5062443614006042,)","(0.020999999716877937,)","(5.6899213790893555,)","(4.029491424560547,)","(2.571014404296875,)","(2.0261178016662598,)",['Safe']
2024/09/30/21:05:09.923497,400,0,0,,"(163.65402221679688,)","(-146.38111877441406,)","(0.0,)","(0.0,)","(0.0,)","(0.06729017943143845,)","(0.5061900019645691,)","(0.020999999716877937,)","(5.690351963043213,)","(4.029582977294922,)","(2.571401596069336,)","(2.0264081954956055,)",['Safe']
2024/09/30/21:05:10.020008,401,0,0,,"(164.736328125,)","(-147.40028381347656,)","(0.0,)","(0.0,)","(0.0,)","(0.06698459386825562,)","(0.5062717795372009,)","(0.020999999716877937,)","(5.689703941345215,)","(4.029445171356201,)","(2.5708189010620117,)","(2.0259714126586914,)",['Safe']
2024/09/30/21:05:10.123538,402,0,0,,"(165.82264709472656,)","(-148.4503631591797,)","(0.0,)","(0.0,)","(0.0,)","(0.06668417900800705,)","(0.5064760446548462,)","(0.020999999716877937,)","(5.688084602355957,)","(4.0291008949279785,)","(2.569363832473755,)","(2.0248799324035645,)",['Safe']
2024/09/30/21:05:10.219822,403,0,0,,"(166.9042510986328,)","(-149.4630889892578,)","(0.0,)","(0.0,)","(0.0,)","(0.06638847291469574,)","(0.5065315961837769,)","(0.020999999716877937,)","(5.6876444816589355,)","(4.029007434844971,)","(2.5689682960510254,)","(2.024583339691162,)",['Safe']
2024/09/30/21:05:10.323252,404,0,0,,"(167.9817352294922,)","(-150.44117736816406,)","(0.0,)","(0.0,)","(0.0,)","(0.06609708070755005,)","(0.5064504742622375,)","(0.020999999716877937,)","(5.688287258148193,)","(4.029144287109375,)","(2.5695459842681885,)","(2.0250165462493896,)",['Safe']
2024/09/30/21:05:10.419798,405,0,0,,"(169.07052612304688,)","(-151.34927368164062,)","(0.0,)","(0.0,)","(0.0,)","(0.06581449508666992,)","(0.5065231323242188,)","(0.020999999716877937,)","(5.688642501831055,)","(4.029491424560547,)","(2.5699028968811035,)","(2.0252842903137207,)",['Safe']
2024/09/30/21:05:10.523119,406,0,0,,"(170.1529083251953,)","(-152.32203674316406,)","(0.0,)","(0.0,)","(0.0,)","(0.06553177535533905,)","(0.506549596786499,)","(0.020999999716877937,)","(5.6887030601501465,)","(4.029582977294922,)","(2.569967746734619,)","(2.0253329277038574,)",['Safe']
2024/09/30/21:05:10.619076,407,0,0,,"(171.237548828125,)","(-153.34068298339844,)","(0.0,)","(0.0,)","(0.0,)","(0.06525342911481857,)","(0.5066405534744263,)","(0.020999999716877937,)","(5.68801212310791,)","(4.029445171356201,)","(2.5693483352661133,)","(2.0248682498931885,)",['Safe']
2024/09/30/21:05:10.722387,408,0,0,,"(172.3226776123047,)","(-154.4060821533203,)","(0.0,)","(0.0,)","(0.0,)","(0.0649794489145279,)","(0.5067534446716309,)","(0.020999999716877937,)","(5.686811923980713,)","(4.0291008949279785,)","(2.5682575702667236,)","(2.02405047416687,)",['Safe']
2024/09/30/21:05:10.819591,409,0,0,,"(173.40609741210938,)","(-155.4192352294922,)","(0.0,)","(0.0,)","(0.0,)","(0.06470964103937149,)","(0.5068089962005615,)","(0.020999999716877937,)","(5.686371803283691,)","(4.029007434844971,)","(2.567862033843994,)","(2.0237536430358887,)",['Safe']
2024/09/30/21:05:10.922869,410,0,0,,"(174.4853515625,)","(-156.396728515625,)","(0.0,)","(0.0,)","(0.0,)","(0.06444360315799713,)","(0.5067278742790222,)","(0.020999999716877937,)","(5.687015056610107,)","(4.029144287109375,)","(2.5684399604797363,)","(2.0241870880126953,)",['Safe']
2024/09/30/21:05:11.018885,411,0,0,,"(175.56097412109375,)","(-157.3412628173828,)","(0.0,)","(0.0,)","(0.0,)","(0.06418099999427795,)","(0.5065217018127441,)","(0.020999999716877937,)","(5.6886491775512695,)","(4.029491424560547,)","(2.569908380508423,)","(2.0252885818481445,)",['Safe']
2024/09/30/21:05:11.123524,412,0,0,,"(176.6417999267578,)","(-158.3256072998047,)","(0.0,)","(0.0,)","(0.0,)","(0.06392207741737366,)","(0.506467342376709,)","(0.020999999716877937,)","(5.689080238342285,)","(4.029582977294922,)","(2.570295810699463,)","(2.0255789756774902,)",['Safe']
2024/09/30/21:05:11.219157,413,0,0,,"(177.72718811035156,)","(-159.3460235595703,)","(0.0,)","(0.0,)","(0.0,)","(0.06366702169179916,)","(0.5065491199493408,)","(0.020999999716877937,)","(5.688431739807129,)","(4.029445171356201,)","(2.5697131156921387,)","(2.025141954421997,)",['Safe']
2024/09/30/21:05:11.323369,414,0,0,,"(178.81651306152344,)","(-160.3992156982422,)","(0.0,)","(0.0,)","(0.0,)","(0.0634159967303276,)","(0.5067534446716309,)","(0.020999999716877937,)","(5.686811923980713,)","(4.0291008949279785,)","(2.5682575702667236,)","(2.02405047416687,)",['Safe']
2024/09/30/21:05:11.418883,415,0,0,,"(179.90109252929688,)","(-161.41281127929688,)","(0.0,)","(0.0,)","(0.0,)","(0.06316863000392914,)","(0.5068089962005615,)","(0.020999999716877937,)","(5.686371803283691,)","(4.029007434844971,)","(2.567862033843994,)","(2.0237536430358887,)",['Safe']
2024/09/30/21:05:11.522938,416,0,0,,"(180.9814910888672,)","(-162.38967895507812,)","(0.0,)","(0.0,)","(0.0,)","(0.0629245787858963,)","(0.5067278742790222,)","(0.020999999716877937,)","(5.687015056610107,)","(4.029144287109375,)","(2.5684399604797363,)","(2.0241870880126953,)",['Safe']
2024/09/30/21:05:11.618747,417,0,0,,"(182.0582275390625,)","(-163.3325958251953,)","(0.0,)","(0.0,)","(0.0,)","(0.06268353760242462,)","(0.5065217018127441,)","(0.020999999716877937,)","(5.6886491775512695,)","(4.029491424560547,)","(2.569908618927002,)","(2.0252885818481445,)",['Safe']
2024/09/30/21:05:11.722777,418,0,0,,"(183.14015197753906,)","(-164.31651306152344,)","(0.0,)","(0.0,)","(0.0,)","(0.06244572997093201,)","(0.506467342376709,)","(0.020999999716877937,)","(5.689080238342285,)","(4.029582977294922,)","(2.570295810699463,)","(2.0255789756774902,)",['Safe']
2024/09/30/21:05:11.818664,419,0,0,,"(184.22662353515625,)","(-165.3375701904297,)","(0.0,)","(0.0,)","(0.0,)","(0.062211357057094574,)","(0.5065491199493408,)","(0.020999999716877937,)","(5.688431739807129,)","(4.029445171356201,)","(2.5697131156921387,)","(2.025141954421997,)",['Safe']
2024/09/30/21:05:11.920306,420,0,0,,"(185.3170166015625,)","(-166.39234924316406,)","(0.0,)","(0.0,)","(0.0,)","(0.06198057532310486,)","(0.5067534446716309,)","(0.020999999716877937,)","(5.686811923980713,)","(4.0291008949279785,)","(2.5682575702667236,)","(2.02405047416687,)",['Safe']
2024/09/30/21:05:12.018860,421,0,0,,"(186.4026336669922,)","(-167.40635681152344,)","(0.0,)","(0.0,)","(0.0,)","(0.061753034591674805,)","(0.5068089962005615,)","(0.020999999716877937,)","(5.686371803283691,)","(4.029007434844971,)","(2.567862033843994,)","(2.0237536430358887,)",['Safe']
2024/09/30/21:05:12.123395,422,0,0,,"(187.4840545654297,)","(-168.38258361816406,)","(0.0,)","(0.0,)","(0.0,)","(0.06152842193841934,)","(0.5067278742790222,)","(0.020999999716877937,)","(5.687015056610107,)","(4.029144287109375,)","(2.5684399604797363,)","(2.0241870880126953,)",['Safe']
2024/09/30/21:05:12.218081,423,0,0,,"(188.56178283691406,)","(-169.3238983154297,)","(0.0,)","(0.0,)","(0.0,)","(0.06130645051598549,)","(0.5065217018127441,)","(0.020999999716877937,)","(5.6886491775512695,)","(4.029491424560547,)","(2.569908618927002,)","(2.0252885818481445,)",['Safe']
2024/09/30/21:05:12.323040,424,0,0,,"(189.6446990966797,)","(-170.30738830566406,)","(0.0,)","(0.0,)","(0.0,)","(0.06108734756708145,)","(0.506467342376709,)","(0.020999999716877937,)","(5.689080238342285,)","(4.029582977294922,)","(2.570295810699463,)","(2.0255789756774902,)",['Safe']
2024/09/30/21:05:12.418959,425,0,0,,"(190.73214721679688,)","(-171.32907104492188,)","(0.0,)","(0.0,)","(0.0,)","(0.06087129935622215,)","(0.5065491199493408,)","(0.020999999716877937,)","(5.688431739807129,)","(4.029445171356201,)","(2.5697131156921387,)","(2.025141954421997,)",['Safe']
2024/09/30/21:05:12.522952,426,0,0,,"(191.82350158691406,)","(-172.38543701171875,)","(0.0,)","(0.0,)","(0.0,)","(0.06065846607089043,)","(0.5067534446716309,)","(0.020999999716877937,)","(5.686811923980713,)","(4.0291008949279785,)","(2.5682575702667236,)","(2.02405047416687,)",['Safe']
2024/09/30/21:05:12.618809,427,0,0,,"(192.91006469726562,)","(-173.39987182617188,)","(0.0,)","(0.0,)","(0.0,)","(0.06044852361083031,)","(0.5068089962005615,)","(0.020999999716877937,)","(5.686371803283691,)","(4.029007434844971,)","(2.567862033843994,)","(2.0237536430358887,)",['Safe']
2024/09/30/21:05:12.723359,428,0,0,,"(193.99240112304688,)","(-174.37547302246094,)","(0.0,)","(0.0,)","(0.0,)","(0.06024117395281792,)","(0.5067278742790222,)","(0.020999999716877937,)","(5.687015056610107,)","(4.029144287109375,)","(2.5684399604797363,)","(2.0241870880126953,)",['Safe']
2024/09/30/21:05:12.819164,429,0,0,,"(195.06411743164062,)","(-175.31690979003906,)","(0.0,)","(0.0,)","(0.0,)","(0.06003185361623764,)","(0.506493091583252,)","(0.020999999716877937,)","(5.688779830932617,)","(4.029491424560547,)","(2.5700221061706543,)","(2.025373697280884,)",['Safe']
2024/09/30/21:05:12.922536,430,0,0,,"(196.15139770507812,)","(-176.28341674804688,)","(0.0,)","(0.0,)","(0.0,)","(0.059829529374837875,)","(0.5065375566482544,)","(0.020999999716877937,)","(5.688756942749023,)","(4.029582977294922,)","(2.570014715194702,)","(2.0253682136535645,)",['Safe']
2024/09/30/21:05:13.020365,431,0,0,,"(197.23985290527344,)","(-177.3057403564453,)","(0.0,)","(0.0,)","(0.0,)","(0.05962992459535599,)","(0.5066193342208862,)","(0.020999999716877937,)","(5.688108444213867,)","(4.029445171356201,)","(2.569432020187378,)","(2.0249311923980713,)",['Safe']
2024/09/30/21:05:13.122129,432,0,0,,"(198.33218383789062,)","(-178.36366271972656,)","(0.0,)","(0.0,)","(0.0,)","(0.059433210641145706,)","(0.5068235993385315,)","(0.020999999716877937,)","(5.686488628387451,)","(4.0291008949279785,)","(2.567976474761963,)","(2.0238394737243652,)",['Safe']
2024/09/30/21:05:13.220294,433,0,0,,"(199.4197235107422,)","(-179.3785400390625,)","(0.0,)","(0.0,)","(0.0,)","(0.05923907831311226,)","(0.5068791508674622,)","(0.020999999716877937,)","(5.68604850769043,)","(4.029007434844971,)","(2.5675809383392334,)","(2.023542881011963,)",['Safe']
2024/09/30/21:05:13.323066,434,0,0,,"(200.50302124023438,)","(-180.35353088378906,)","(0.0,)","(0.0,)","(0.0,)","(0.05904725193977356,)","(0.5067980289459229,)","(0.020999999716877937,)","(5.6866912841796875,)","(4.029144287109375,)","(2.5681586265563965,)","(2.0239760875701904,)",['Safe']
2024/09/30/21:05:13.420375,435,0,0,,"(201.5825958251953,)","(-181.2916717529297,)","(0.0,)","(0.0,)","(0.0,)","(0.05885748565196991,)","(0.5065918564796448,)","(0.020999999716877937,)","(5.688325881958008,)","(4.029491424560547,)","(2.569627523422241,)","(2.0250778198242188,)",['Safe']
2024/09/30/21:05:13.523065,436,0,0,,"(202.66734313964844,)","(-182.2743377685547,)","(0.0,)","(0.0,)","(0.0,)","(0.05866998806595802,)","(0.5065375566482544,)","(0.020999999716877937,)","(5.688756942749023,)","(4.029582977294922,)","(2.570014715194702,)","(2.0253682136535645,)",['Safe']
2024/09/30/21:05:13.619996,437,0,0,,"(203.75657653808594,)","(-183.2972869873047,)","(0.0,)","(0.0,)","(0.0,)","(0.05848494544625282,)","(0.5066193342208862,)","(0.020999999716877937,)","(5.688108444213867,)","(4.029445171356201,)","(2.569432020187378,)","(2.0249311923980713,)",['Safe']
2024/09/30/21:05:13.722731,438,0,0,,"(204.84970092773438,)","(-184.35679626464844,)","(0.0,)","(0.0,)","(0.0,)","(0.058302514255046844,)","(0.5068235993385315,)","(0.020999999716877937,)","(5.686488628387451,)","(4.0291008949279785,)","(2.567976474761963,)","(2.0238394737243652,)",['Safe']
2024/09/30/21:05:13.820567,439,0,0,,"(205.93800354003906,)","(-185.37210083007812,)","(0.0,)","(0.0,)","(0.0,)","(0.05812239646911621,)","(0.5068791508674622,)","(0.020999999716877937,)","(5.68604850769043,)","(4.029007434844971,)","(2.5675809383392334,)","(2.023542881011963,)",['Safe']
2024/09/30/21:05:13.922703,440,0,0,,"(207.0220489501953,)","(-186.34645080566406,)","(0.0,)","(0.0,)","(0.0,)","(0.057944342494010925,)","(0.5067980289459229,)","(0.020999999716877937,)","(5.6866912841796875,)","(4.029144287109375,)","(2.5681586265563965,)","(2.0239760875701904,)",['Safe']
2024/09/30/21:05:14.020348,441,0,0,,"(208.10235595703125,)","(-187.28298950195312,)","(0.0,)","(0.0,)","(0.0,)","(0.057768113911151886,)","(0.5065918564796448,)","(0.020999999716877937,)","(5.688325881958008,)","(4.029491424560547,)","(2.569627523422241,)","(2.0250778198242188,)",['Safe']
2024/09/30/21:05:14.122951,442,0,0,,"(209.18783569335938,)","(-188.26522827148438,)","(0.0,)","(0.0,)","(0.0,)","(0.05759391933679581,)","(0.5065375566482544,)","(0.020999999716877937,)","(5.688756942749023,)","(4.029582977294922,)","(2.570014715194702,)","(2.0253682136535645,)",['Safe']
2024/09/30/21:05:14.221711,443,0,0,,"(210.2777862548828,)","(-189.288818359375,)","(0.0,)","(0.0,)","(0.0,)","(0.057421937584877014,)","(0.5066193342208862,)","(0.020999999716877937,)","(5.688108444213867,)","(4.029445171356201,)","(2.569432020187378,)","(2.0249311923980713,)",['Safe']
2024/09/30/21:05:14.322949,444,0,0,,"(211.3716278076172,)","(-190.3498992919922,)","(0.0,)","(0.0,)","(0.0,)","(0.057252317667007446,)","(0.5068235993385315,)","(0.020999999716877937,)","(5.686488628387451,)","(4.0291008949279785,)","(2.567976474761963,)","(2.0238394737243652,)",['Safe']
2024/09/30/21:05:14.420193,445,0,0,,"(212.4606170654297,)","(-191.36563110351562,)","(0.0,)","(0.0,)","(0.0,)","(0.057084787636995316,)","(0.5068791508674622,)","(0.020999999716877937,)","(5.68604850769043,)","(4.029007434844971,)","(2.5675809383392334,)","(2.023542881011963,)",['Safe']
