time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.V_opt,.Collision_cone
2024/09/30/21:04:59.018627,281,0,0,,"(0.93597412109375, -0.16264209151268005)","(152.73855590820312, 24.086091995239258, 163.603271484375, 6.701961517333984, 139.69532775878906, 8.270766258239746)"
2024/09/30/21:04:59.122421,282,0,0,,"(0.9359665513038635, -0.16268567740917206)","(153.3267059326172, 23.983861923217773, 164.11058044433594, 5.96420955657959, 139.85330200195312, 7.875860214233398)"
2024/09/30/21:04:59.223165,283,0,0,,"(0.9359689950942993, -0.16267147660255432)","(153.9147491455078, 23.881656646728516, 164.35549926757812, 5.661045551300049, 140.33497619628906, 7.86323881149292)"
2024/09/30/21:04:59.322474,284,0,0,,"(0.9359749555587769, -0.16263717412948608)","(154.50250244140625, 23.779512405395508, 164.84365844726562, 4.929836273193359, 140.4960479736328, 7.46788215637207)"
2024/09/30/21:04:59.422615,285,0,0,,"(0.9359750747680664, -0.1626364290714264)","(155.09019470214844, 23.677383422851562, 165.08644104003906, 4.642549991607666, 140.98556518554688, 7.450562953948975)"
2024/09/30/21:04:59.522620,286,0,0,,"(0.9359714984893799, -0.16265718638896942)","(155.6780242919922, 23.575223922729492, 165.5572967529297, 3.918165683746338, 141.14987182617188, 7.054540157318115)"
2024/09/30/21:04:59.623560,287,0,0,,"(0.9359604120254517, -0.1627209633588791)","(156.2661895751953, 23.472986221313477, 166.0162811279297, 3.195267915725708, 141.3148956298828, 6.659050464630127)"
2024/09/30/21:04:59.718477,288,0,0,,"(0.9359574913978577, -0.1627378761768341)","(156.85446166992188, 23.37071990966797, 166.25479125976562, 2.9285144805908203, 141.81472778320312, 6.635837078094482)"
2024/09/30/21:04:59.818596,289,0,0,,"(0.9359617233276367, -0.16271336376667023)","(157.442626953125, 23.26848030090332, 166.69863891601562, 2.213162660598755, 141.98275756835938, 6.239310264587402)"
2024/09/30/21:04:59.922751,290,0,0,,"(0.9359666705131531, -0.1626848727464676)","(158.03048706054688, 23.16629981994629, 166.93780517578125, 1.9611191749572754, 142.48902893066406, 6.211565017700195)"
2024/09/30/21:05:00.020001,291,0,0,,"(0.9359651803970337, -0.16269350051879883)","(158.61825561523438, 23.064128875732422, 167.3675994873047, 1.2536035776138306, 142.65965270996094, 5.813826084136963)"
2024/09/30/21:05:00.124593,292,0,0,,"(0.9359611868858337, -0.16271646320819855)","(159.2061767578125, 22.961929321289062, 167.78733825683594, 0.5484543442726135, 142.8309326171875, 5.416241645812988)"
2024/09/30/21:05:00.222323,293,0,0,,"(0.9359592795372009, -0.16272754967212677)","(159.79441833496094, 22.859664916992188, 168.02598571777344, 0.31545290350914, 143.3456573486328, 5.382874011993408)"
2024/09/30/21:05:00.318872,294,0,0,,"(0.9359602332115173, -0.16272206604480743)","(160.3827667236328, 22.7575626373291, 168.43519592285156, -0.3813295364379883, 143.51712036132812, 4.986805438995361)"
2024/09/30/21:05:00.421491,295,0,0,,"(0.935964822769165, -0.16269543766975403)","(160.9709930419922, 22.655309677124023, 168.6767120361328, -0.6013420224189758, 144.03729248046875, 4.9493842124938965)"
2024/09/30/21:05:00.518983,296,0,0,,"(0.9359678030014038, -0.16267848014831543)","(161.55889892578125, 22.55356216430664, 169.07362365722656, -1.2902851104736328, 144.21337890625, 4.5498785972595215)"
2024/09/30/21:05:00.618826,297,0,0,,"(0.935967206954956, -0.16268187761306763)","(162.14674377441406, 22.451385498046875, 169.46192932128906, -1.976837158203125, 144.39002990722656, 4.1497578620910645)"
2024/09/30/21:05:00.722333,298,0,0,,"(0.9359649419784546, -0.1626950204372406)","(162.7346954345703, 22.349180221557617, 169.7054443359375, -2.1795542240142822, 144.9167022705078, 4.10723352432251)"
2024/09/30/21:05:00.822785,299,0,0,,"(0.9359663724899292, -0.16268669068813324)","(163.322998046875, 22.246923446655273, 170.0845947265625, -2.8584725856781006, 145.0959014892578, 3.705806016921997)"
2024/09/30/21:05:00.922716,300,0,0,,"(0.9359686970710754, -0.16267338395118713)","(163.911376953125, 22.1446533203125, 170.4561309814453, -3.5344464778900146, 145.2756805419922, 3.304255247116089)"
2024/09/30/21:05:01.022707,301,0,0,,"(0.9359694719314575, -0.16266867518424988)","(164.49964904785156, 22.042407989501953, 170.70323181152344, -3.721238136291504, 145.80856323242188, 3.256951093673706)"
2024/09/30/21:05:01.121812,302,0,0,,"(0.9359686374664307, -0.16267353296279907)","(165.08758544921875, 21.940217971801758, 171.06649780273438, -4.389471530914307, 145.99009704589844, 2.853947877883911)"
2024/09/30/21:05:01.221439,303,0,0,,"(0.9359647035598755, -0.16269627213478088)","(165.67544555664062, 21.838035583496094, 171.31837463378906, -4.565701961517334, 146.52667236328125, 2.8032238483428955)"
2024/09/30/21:05:01.322688,304,0,0,,"(0.9359623789787292, -0.16270962357521057)","(166.26344299316406, 21.73582649230957, 171.67434692382812, -5.226594924926758, 146.71011352539062, 2.39888072013855)"
2024/09/30/21:05:01.423340,305,0,0,,"(0.935962975025177, -0.16270609200000763)","(166.8517608642578, 21.63355827331543, 172.0240478515625, -5.884571075439453, 146.8942413330078, 1.994379997253418)"
2024/09/30/21:05:01.521631,306,0,0,,"(0.9359647631645203, -0.1626957505941391)","(167.44017028808594, 21.531278610229492, 172.2811737060547, -6.04705810546875, 147.43609619140625, 1.9395174980163574)"
2024/09/30/21:05:01.623612,307,0,0,,"(0.9359658360481262, -0.16268979012966156)","(168.0284423828125, 21.42902183532715, 172.62457275390625, -6.697932720184326, 147.6219024658203, 1.5337202548980713)"
2024/09/30/21:05:01.722481,308,0,0,,"(0.9359655380249023, -0.1626913994550705)","(168.6164093017578, 21.326820373535156, 172.9620361328125, -7.3457350730896, 147.80792236328125, 1.1276367902755737)"
2024/09/30/21:05:01.822945,309,0,0,,"(0.9359647035598755, -0.16269615292549133)","(169.20428466796875, 21.224632263183594, 173.224609375, -7.4953436851501465, 148.3538055419922, 1.0688016414642334)"
2024/09/30/21:05:01.922846,310,0,0,,"(0.9359642863273621, -0.16269859671592712)","(169.79229736328125, 21.122421264648438, 173.55673217773438, -8.136406898498535, 148.54141235351562, 0.6614888906478882)"
2024/09/30/21:05:02.022732,311,0,0,,"(0.9359644651412964, -0.16269761323928833)","(170.38063049316406, 21.020153045654297, 173.88380432128906, -8.774606704711914, 148.7296142578125, 0.25398004055023193)"
2024/09/30/21:05:02.123611,312,0,0,,"(0.935964822769165, -0.16269545257091522)","(170.9690399169922, 20.917871475219727, 174.15284729003906, -8.912707328796387, 149.27976989746094, 0.1916642040014267)"
2024/09/30/21:05:02.222695,313,0,0,,"(0.9359650611877441, -0.16269436478614807)","(171.55734252929688, 20.815610885620117, 174.47532653808594, -9.54448413848877, 149.4693603515625, -0.21701580286026)"
2024/09/30/21:05:02.323212,314,0,0,,"(0.9359649419784546, -0.1626948118209839)","(172.1453094482422, 20.71340560913086, 174.79293823242188, -10.173323631286621, 149.65908813476562, -0.6259973645210266)"
2024/09/30/21:05:02.423900,315,0,0,,"(0.9359647631645203, -0.16269579529762268)","(172.7332000732422, 20.611215591430664, 175.1060028076172, -10.799288749694824, 149.84913635253906, -1.0352522134780884)"
2024/09/30/21:05:02.522564,316,0,0,,"(0.9359647035598755, -0.1626962274312973)","(173.3212127685547, 20.509002685546875, 175.382080078125, -10.92350959777832, 150.4033966064453, -1.1017252206802368)"
2024/09/30/21:05:02.624113,317,0,0,,"(0.9359647631645203, -0.162695974111557)","(173.9095458984375, 20.406734466552734, 175.69171142578125, -11.543601036071777, 150.594970703125, -1.5119913816452026)"
2024/09/30/21:05:02.722125,318,0,0,,"(0.935964822769165, -0.1626955270767212)","(174.4979705810547, 20.3044490814209, 175.99729919433594, -12.160947799682617, 150.7869415283203, -1.9224976301193237)"
2024/09/30/21:05:02.822658,319,0,0,,"(0.9359648823738098, -0.16269533336162567)","(175.08627319335938, 20.20218849182129, 176.280517578125, -12.275862693786621, 151.34442138671875, -1.9918349981307983)"
2024/09/30/21:05:02.922854,320,0,0,,"(0.935964822769165, -0.16269545257091522)","(175.67425537109375, 20.0999813079834, 176.5828094482422, -12.887508392333984, 151.53720092773438, -2.403416633605957)"
2024/09/30/21:05:03.021615,321,0,0,,"(0.935964822769165, -0.16269564628601074)","(176.26214599609375, 19.997791290283203, 176.88134765625, -13.49648666381836, 151.730224609375, -2.8152575492858887)"
2024/09/30/21:05:03.122196,322,0,0,,"(0.935964822769165, -0.1626957207918167)","(176.85015869140625, 19.89557647705078, 177.17156982421875, -13.60288143157959, 152.2902069091797, -2.88728404045105)"
2024/09/30/21:05:03.223237,323,0,0,,"(0.935964822769165, -0.16269566118717194)","(177.43850708007812, 19.793306350708008, 177.4676971435547, -14.206680297851562, 152.48455810546875, -3.29998779296875)"
2024/09/30/21:05:03.323410,324,0,0,,"(0.935964822769165, -0.16269557178020477)","(178.0269317626953, 19.691022872924805, 177.76048278808594, -14.807948112487793, 152.67922973632812, -3.7129123210906982)"
2024/09/30/21:05:03.424232,325,0,0,,"(0.935964822769165, -0.16269554197788239)","(178.615234375, 19.588760375976562, 178.05804443359375, -14.906740188598633, 153.24183654785156, -3.78730845451355)"
2024/09/30/21:05:03.522800,326,0,0,,"(0.935964822769165, -0.16269557178020477)","(179.20321655273438, 19.486553192138672, 178.348388671875, -15.503005981445312, 153.43711853027344, -4.2011613845825195)"
2024/09/30/21:05:03.622838,327,0,0,,"(0.935964822769165, -0.16269560158252716)","(179.79110717773438, 19.384361267089844, 178.63563537597656, -16.09682846069336, 153.63258361816406, -4.615250587463379)"
2024/09/30/21:05:03.723314,328,0,0,,"(0.935964822769165, -0.16269561648368835)","(180.37913513183594, 19.282148361206055, 178.9199676513672, -16.688268661499023, 153.82839965820312, -5.029542922973633)"
2024/09/30/21:05:03.823060,329,0,0,,"(0.935964822769165, -0.16269560158252716)","(180.9674835205078, 19.17987823486328, 179.22579956054688, -16.777965545654297, 154.39376831054688, -5.106695652008057)"
2024/09/30/21:05:03.920669,330,0,0,,"(0.935964822769165, -0.16269558668136597)","(181.555908203125, 19.077592849731445, 179.5085906982422, -17.364944458007812, 154.59066772460938, -5.521707057952881)"
2024/09/30/21:05:04.023300,331,0,0,,"(0.935964822769165, -0.16269558668136597)","(182.1442108154297, 18.975330352783203, 179.7886199951172, -17.949609756469727, 154.78770446777344, -5.936946392059326)"
2024/09/30/21:05:04.123029,332,0,0,,"(0.935964822769165, -0.16269558668136597)","(182.73219299316406, 18.873123168945312, 180.1014404296875, -18.033233642578125, 155.35472106933594, -6.016101360321045)"
2024/09/30/21:05:04.218631,333,0,0,,"(0.935964822769165, -0.16269560158252716)","(183.32009887695312, 18.770931243896484, 180.37982177734375, -18.613622665405273, 155.5522003173828, -6.432118892669678)"
2024/09/30/21:05:04.319971,334,0,0,,"(0.935964822769165, -0.16269560158252716)","(183.9081268310547, 18.668716430664062, 180.65577697753906, -19.19184684753418, 155.74996948242188, -6.848313808441162)"
2024/09/30/21:05:04.422091,335,0,0,,"(0.935964822769165, -0.16269560158252716)","(184.49647521972656, 18.56644630432129, 180.9294891357422, -19.767959594726562, 155.9481964111328, -7.264655590057373)"
2024/09/30/21:05:04.523732,336,0,0,,"(0.935964822769165, -0.16269558668136597)","(185.08489990234375, 18.464160919189453, 181.250732421875, -19.84444236755371, 156.51766967773438, -7.345981121063232)"
2024/09/30/21:05:04.622683,337,0,0,,"(0.935964822769165, -0.16269558668136597)","(185.67320251464844, 18.36189842224121, 181.52330017089844, -20.416683197021484, 156.71649169921875, -7.76297664642334)"
2024/09/30/21:05:04.723249,338,0,0,,"(0.935964822769165, -0.16269558668136597)","(186.2611846923828, 18.25969123840332, 181.79351806640625, -20.98683738708496, 156.915283203125, -8.180200576782227)"
2024/09/30/21:05:04.820233,339,0,0,,"(0.935964822769165, -0.16269558668136597)","(186.84909057617188, 18.15749740600586, 182.12142944335938, -21.058561325073242, 157.4858856201172, -8.263178825378418)"
2024/09/30/21:05:04.922587,340,0,0,,"(0.935964822769165, -0.16269558668136597)","(187.43711853027344, 18.05528450012207, 182.3907470703125, -21.6251163482666, 157.68527221679688, -8.680991172790527)"
2024/09/30/21:05:05.021445,341,0,0,,"(0.935964822769165, -0.16269558668136597)","(188.02545166015625, 17.953012466430664, 182.65817260742188, -22.189760208129883, 157.88507080078125, -9.098925590515137)"
2024/09/30/21:05:05.121789,342,0,0,,"(0.935964822769165, -0.16269558668136597)","(188.6138916015625, 17.85072898864746, 182.92369079589844, -22.752492904663086, 158.08511352539062, -9.517014503479004)"
2024/09/30/21:05:05.222038,343,0,0,,"(0.935964822769165, -0.16269558668136597)","(189.2021942138672, 17.748464584350586, 183.2597198486328, -22.818603515625, 158.65769958496094, -9.6017484664917)"
2024/09/30/21:05:05.324333,344,0,0,,"(0.935964822769165, -0.16269558668136597)","(189.79017639160156, 17.646257400512695, 183.5243377685547, -23.377992630004883, 158.85794067382812, -10.020437240600586)"
2024/09/30/21:05:05.423707,345,0,0,,"(0.935964822769165, -0.16269558668136597)","(190.37808227539062, 17.54411506652832, 183.78868103027344, -23.935758590698242, 159.0623016357422, -10.443771362304688)"
2024/09/30/21:05:05.525434,346,0,0,,"(0.935964822769165, -0.16269558668136597)","(190.9661102294922, 17.4419002532959, 184.04978942871094, -24.49155616760254, 159.26287841796875, -10.862781524658203)"
2024/09/30/21:05:05.622759,347,0,0,,"(0.935964822769165, -0.16269558668136597)","(191.55445861816406, 17.339630126953125, 184.39361572265625, -24.55276107788086, 159.83697509765625, -10.949088096618652)"
2024/09/30/21:05:05.721447,348,0,0,,"(0.935964822769165, -0.16269558668136597)","(192.14288330078125, 17.23734474182129, 184.6544189453125, -25.105575561523438, 160.03829956054688, -11.368521690368652)"
2024/09/30/21:05:05.824826,349,0,0,,"(0.935964822769165, -0.16269558668136597)","(192.73118591308594, 17.135080337524414, 184.9135284423828, -25.656673431396484, 160.2396697998047, -11.788114547729492)"
2024/09/30/21:05:05.920567,350,0,0,,"(0.935964822769165, -0.16269558668136597)","(193.31918334960938, 17.032873153686523, 185.26351928710938, -25.7147159576416, 160.8145751953125, -11.875612258911133)"
2024/09/30/21:05:06.023422,351,0,0,,"(0.935964822769165, -0.16269558668136597)","(193.90707397460938, 16.930681228637695, 185.5220489501953, -26.262968063354492, 161.0160675048828, -12.295705795288086)"
2024/09/30/21:05:06.123266,352,0,0,,"(0.935964822769165, -0.16269558668136597)","(194.49510192871094, 16.828466415405273, 185.77911376953125, -26.809608459472656, 161.21778869628906, -12.715912818908691)"
2024/09/30/21:05:06.223479,353,0,0,,"(0.935964822769165, -0.16269558668136597)","(195.0834503173828, 16.7261962890625, 186.03488159179688, -27.354677200317383, 161.41986083984375, -13.136202812194824)"
2024/09/30/21:05:06.323528,354,0,0,,"(0.935964822769165, -0.16269558668136597)","(195.671875, 16.623910903930664, 186.39236450195312, -27.408926010131836, 161.9962921142578, -13.224954605102539)"
2024/09/30/21:05:06.419674,355,0,0,,"(0.935964822769165, -0.16269558668136597)","(196.26019287109375, 16.52164649963379, 186.64784240722656, -27.9514102935791, 162.19871520996094, -13.645650863647461)"
2024/09/30/21:05:06.524986,356,0,0,,"(0.935964822769165, -0.16269558668136597)","(196.84817504882812, 16.4194393157959, 186.9018096923828, -28.492359161376953, 162.40101623535156, -14.066511154174805)"
2024/09/30/21:05:06.624149,357,0,0,,"(0.935964822769165, -0.16269558668136597)","(197.43606567382812, 16.31724739074707, 187.15438842773438, -29.031810760498047, 162.60336303710938, -14.487502098083496)"
2024/09/30/21:05:06.724693,358,0,0,,"(0.935964822769165, -0.16269558668136597)","(198.0240936279297, 16.21503257751465, 187.5187225341797, -29.082727432250977, 163.1805877685547, -14.577489852905273)"
2024/09/30/21:05:06.819072,359,0,0,,"(0.935964822769165, -0.16269558668136597)","(198.61244201660156, 16.112762451171875, 187.77137756347656, -29.619844436645508, 163.3835906982422, -14.998777389526367)"
2024/09/30/21:05:06.923751,360,0,0,,"(0.935964822769165, -0.16269558668136597)","(199.2008819580078, 16.01047706604004, 188.02284240722656, -30.15554428100586, 163.58676147460938, -15.420162200927734)"
2024/09/30/21:05:07.022631,361,0,0,,"(0.935964822769165, -0.16269558668136597)","(199.7891845703125, 15.90821361541748, 188.27304077148438, -30.689836502075195, 163.78994750976562, -15.841672897338867)"
2024/09/30/21:05:07.122828,362,0,0,,"(0.935964822769165, -0.16269558668136597)","(200.37716674804688, 15.80600643157959, 188.64413452148438, -30.737905502319336, 164.36810302734375, -15.932723999023438)"
2024/09/30/21:05:07.218312,363,0,0,,"(0.935964822769165, -0.16269558668136597)","(200.96507263183594, 15.703201293945312, 188.89500427246094, -31.270870208740234, 164.57302856445312, -16.357192993164062)"
2024/09/30/21:05:07.324870,364,0,0,,"(0.935964822769165, -0.16269558668136597)","(201.5531005859375, 15.60098648071289, 189.1439666748047, -31.80168914794922, 164.7765655517578, -16.77935218811035)"
2024/09/30/21:05:07.424262,365,0,0,,"(0.935964822769165, -0.16269558668136597)","(202.14144897460938, 15.4987154006958, 189.52078247070312, -31.848079681396484, 165.3557891845703, -16.87126350402832)"
2024/09/30/21:05:07.521666,366,0,0,,"(0.935964822769165, -0.16269558668136597)","(202.72987365722656, 15.396430015563965, 189.76992797851562, -32.376888275146484, 165.5598907470703, -17.29366683959961)"
2024/09/30/21:05:07.622166,367,0,0,,"(0.935964822769165, -0.16269558668136597)","(203.31817626953125, 15.294167518615723, 190.01795959472656, -32.904422760009766, 165.7639923095703, -17.716182708740234)"
2024/09/30/21:05:07.722218,368,0,0,,"(0.935964822769165, -0.16269558668136597)","(203.9061737060547, 15.191959381103516, 190.26480102539062, -33.43069839477539, 165.96795654296875, -18.13883399963379)"
2024/09/30/21:05:07.822360,369,0,0,,"(0.935964822769165, -0.16269558668136597)","(204.49407958984375, 15.09030532836914, 190.6474609375, -33.47430419921875, 166.5472412109375, -18.230670928955078)"
2024/09/30/21:05:07.921667,370,0,0,,"(0.935964822769165, -0.16269558668136597)","(205.0821075439453, 14.988005638122559, 190.89431762695312, -33.99879455566406, 166.7513885498047, -18.65357208251953)"
2024/09/30/21:05:08.021969,371,0,0,,"(0.935964822769165, -0.16269558668136597)","(205.6704559326172, 14.885734558105469, 191.1403350830078, -34.52201461791992, 166.955810546875, -19.076404571533203)"
2024/09/30/21:05:08.122143,372,0,0,,"(0.935964822769165, -0.16269558668136597)","(206.25888061523438, 14.783449172973633, 191.38546752929688, -35.0440673828125, 167.16038513183594, -19.49930763244629)"
2024/09/30/21:05:08.219127,373,0,0,,"(0.935964822769165, -0.16269558668136597)","(206.84719848632812, 14.68118667602539, 191.7745361328125, -35.08642578125, 167.740966796875, -19.592754364013672)"
2024/09/30/21:05:08.322768,374,0,0,,"(0.935964822769165, -0.16269558668136597)","(207.4351806640625, 14.578978538513184, 192.01951599121094, -35.60675048828125, 167.9454345703125, -20.015966415405273)"
2024/09/30/21:05:08.419275,375,0,0,,"(0.935964822769165, -0.16269558668136597)","(208.0230712890625, 14.476785659790039, 192.26356506347656, -36.12595748901367, 168.14991760253906, -20.439266204833984)"
2024/09/30/21:05:08.522258,376,0,0,,"(0.935964822769165, -0.16269558668136597)","(208.61109924316406, 14.374571800231934, 192.50680541992188, -36.64406967163086, 168.35455322265625, -20.862625122070312)"
2024/09/30/21:05:08.620294,377,0,0,,"(0.935964822769165, -0.16269558668136597)","(209.19944763183594, 14.272300720214844, 192.9016876220703, -36.68486785888672, 168.935791015625, -20.956771850585938)"
2024/09/30/21:05:08.722422,378,0,0,,"(0.935964822769165, -0.16269558668136597)","(209.7878875732422, 14.170015335083008, 193.145263671875, -37.20140838623047, 169.14093017578125, -21.380298614501953)"
2024/09/30/21:05:08.819016,379,0,0,,"(0.935964822769165, -0.16269558668136597)","(210.37619018554688, 14.067752838134766, 193.38795471191406, -37.716896057128906, 169.34603881835938, -21.803913116455078)"
2024/09/30/21:05:08.922761,380,0,0,,"(0.935964822769165, -0.16269558668136597)","(210.96417236328125, 13.965544700622559, 193.6296844482422, -38.231346130371094, 169.5509796142578, -22.22764015197754)"
2024/09/30/21:05:09.021200,381,0,0,,"(0.935964822769165, -0.16269558668136597)","(211.5520782470703, 13.863351821899414, 194.02989196777344, -38.27082824707031, 170.1324462890625, -22.322484970092773)"
2024/09/30/21:05:09.124141,382,0,0,,"(0.935964822769165, -0.16269558668136597)","(212.14010620117188, 13.761137962341309, 194.27178955078125, -38.7838249206543, 170.3376007080078, -22.746410369873047)"
2024/09/30/21:05:09.220329,383,0,0,,"(0.935964822769165, -0.16269558668136597)","(212.72845458984375, 13.658866882324219, 194.51309204101562, -39.29583740234375, 170.5430450439453, -23.17035484313965)"
2024/09/30/21:05:09.323059,384,0,0,,"(0.935964822769165, -0.16269558668136597)","(213.31687927246094, 13.556581497192383, 194.7537078857422, -39.8068733215332, 170.7486114501953, -23.59435272216797)"
2024/09/30/21:05:09.420926,385,0,0,,"(0.935964822769165, -0.16269558668136597)","(213.90518188476562, 13.45431900024414, 195.159423828125, -39.845272064208984, 171.33090209960938, -23.689722061157227)"
2024/09/30/21:05:09.522999,386,0,0,,"(0.935964822769165, -0.16269558668136597)","(214.49317932128906, 13.352110862731934, 195.3999786376953, -40.35496520996094, 171.5363006591797, -24.113962173461914)"
2024/09/30/21:05:09.620549,387,0,0,,"(0.935964822769165, -0.16269558668136597)","(215.08106994628906, 13.249918937683105, 195.63978576660156, -40.86372375488281, 171.74168395996094, -24.53827476501465)"
2024/09/30/21:05:09.723519,388,0,0,,"(0.935964822769165, -0.16269558668136597)","(215.66909790039062, 13.147704124450684, 195.8789825439453, -41.37156677246094, 171.9472198486328, -24.962629318237305)"
2024/09/30/21:05:09.820038,389,0,0,,"(0.935964822769165, -0.16269558668136597)","(216.2574462890625, 13.045433044433594, 196.289794921875, -41.40907287597656, 172.53001403808594, -25.058515548706055)"
2024/09/30/21:05:09.923586,390,0,0,,"(0.935964822769165, -0.16269558668136597)","(216.84588623046875, 12.943147659301758, 196.52940368652344, -41.91567611694336, 172.73599243164062, -25.482982635498047)"
2024/09/30/21:05:10.020150,391,0,0,,"(0.935964822769165, -0.16269558668136597)","(217.43418884277344, 12.840885162353516, 196.7682647705078, -42.4213981628418, 172.94192504882812, -25.907520294189453)"
2024/09/30/21:05:10.123600,392,0,0,,"(0.935964822769165, -0.16269558668136597)","(218.0221710205078, 12.738677024841309, 197.00634765625, -42.9262580871582, 173.14767456054688, -26.332155227661133)"
2024/09/30/21:05:10.219573,393,0,0,,"(0.935964822769165, -0.16269558668136597)","(218.61007690429688, 12.63648509979248, 197.4217987060547, -42.96303939819336, 173.73056030273438, -26.428577423095703)"
2024/09/30/21:05:10.323130,394,0,0,,"(0.935964822769165, -0.16269558668136597)","(219.19810485839844, 12.534270286560059, 197.66009521484375, -43.46675491333008, 173.9364776611328, -26.85335922241211)"
2024/09/30/21:05:10.419824,395,0,0,,"(0.935964822769165, -0.16269558668136597)","(219.78643798828125, 12.431548118591309, 197.89894104003906, -43.97046661376953, 174.14407348632812, -27.280231475830078)"
2024/09/30/21:05:10.523164,396,0,0,,"(0.935964822769165, -0.16269558668136597)","(220.37486267089844, 12.329132080078125, 198.13636779785156, -44.47270965576172, 174.3505401611328, -27.705379486083984)"
2024/09/30/21:05:10.619103,397,0,0,,"(0.935964822769165, -0.16269558668136597)","(220.96316528320312, 12.22685432434082, 198.5568084716797, -44.50898361206055, 174.9342498779297, -27.802366256713867)"
2024/09/30/21:05:10.722424,398,0,0,,"(0.935964822769165, -0.16269558668136597)","(221.55116271972656, 12.124794960021973, 198.794189453125, -45.00987243652344, 175.1404571533203, -28.227371215820312)"
2024/09/30/21:05:10.819547,399,0,0,,"(0.935964822769165, -0.16269558668136597)","(222.13905334472656, 12.022602081298828, 199.0309600830078, -45.5101318359375, 175.34666442871094, -28.652591705322266)"
2024/09/30/21:05:10.922707,400,0,0,,"(0.935964822769165, -0.16269558668136597)","(222.72708129882812, 11.920387268066406, 199.26724243164062, -46.00961685180664, 175.55299377441406, -29.077842712402344)"
2024/09/30/21:05:11.018895,401,0,0,,"(0.935964822769165, -0.16269558668136597)","(223.3154296875, 11.818117141723633, 199.692138671875, -46.04542922973633, 176.13702392578125, -29.17514991760254)"
2024/09/30/21:05:11.123635,402,0,0,,"(0.935964822769165, -0.16269558668136597)","(223.90386962890625, 11.715831756591797, 199.92884826660156, -46.543922424316406, 176.34376525878906, -29.600475311279297)"
2024/09/30/21:05:11.219225,403,0,0,,"(0.935964822769165, -0.16269558668136597)","(224.49217224121094, 11.613568305969238, 200.16497802734375, -47.04167556762695, 176.5504608154297, -30.025859832763672)"
2024/09/30/21:05:11.323567,404,0,0,,"(0.935964822769165, -0.16269558668136597)","(225.0801544189453, 11.511361122131348, 200.40040588378906, -47.53870391845703, 176.75694274902344, -30.45132827758789)"
2024/09/30/21:05:11.418914,405,0,0,,"(0.935964822769165, -0.16269558668136597)","(225.66806030273438, 11.409168243408203, 200.829345703125, -47.57420349121094, 177.34097290039062, -30.54905128479004)"
2024/09/30/21:05:11.522955,406,0,0,,"(0.935964822769165, -0.16269558668136597)","(226.25608825683594, 11.306953430175781, 201.0650177001953, -48.070316314697266, 177.54759216308594, -30.974632263183594)"
2024/09/30/21:05:11.618852,407,0,0,,"(0.935964822769165, -0.16269558668136597)","(226.8444366455078, 11.204683303833008, 201.3003692626953, -48.56571960449219, 177.75448608398438, -31.400209426879883)"
2024/09/30/21:05:11.722836,408,0,0,,"(0.935964822769165, -0.16269558668136597)","(227.432861328125, 11.102397918701172, 201.53529357910156, -49.060428619384766, 177.9614715576172, -31.825815200805664)"
2024/09/30/21:05:11.818679,409,0,0,,"(0.935964822769165, -0.16269558668136597)","(228.0211639404297, 11.000134468078613, 201.96853637695312, -49.095706939697266, 178.54608154296875, -31.923810958862305)"
2024/09/30/21:05:11.920416,410,0,0,,"(0.935964822769165, -0.16269558668136597)","(228.60916137695312, 10.897927284240723, 202.20343017578125, -49.589576721191406, 178.75283813476562, -32.34958267211914)"
2024/09/30/21:05:12.018904,411,0,0,,"(0.935964822769165, -0.16269558668136597)","(229.19705200195312, 10.795734405517578, 202.4378204345703, -50.08277893066406, 178.95956420898438, -32.77539825439453)"
2024/09/30/21:05:12.123422,412,0,0,,"(0.935964822769165, -0.16269558668136597)","(229.7850799560547, 10.693519592285156, 202.67181396484375, -50.575321197509766, 179.16641235351562, -33.201236724853516)"
2024/09/30/21:05:12.217990,413,0,0,,"(0.935964822769165, -0.16269558668136597)","(230.37342834472656, 10.591249465942383, 203.1090087890625, -50.610477447509766, 179.7512969970703, -33.29952621459961)"
2024/09/30/21:05:12.322956,414,0,0,,"(0.935964822769165, -0.16269558668136597)","(230.9618682861328, 10.488964080810547, 203.3434600830078, -51.10221481323242, 179.9585418701172, -33.72541046142578)"
2024/09/30/21:05:12.418987,415,0,0,,"(0.935964822769165, -0.16269558668136597)","(231.5501708984375, 10.386700630187988, 203.577392578125, -51.593326568603516, 180.16571044921875, -34.151344299316406)"
2024/09/30/21:05:12.522987,416,0,0,,"(0.935964822769165, -0.16269558668136597)","(232.13815307617188, 10.284493446350098, 203.8107147216797, -52.08382034301758, 180.3726806640625, -34.57735061645508)"
2024/09/30/21:05:12.618919,417,0,0,,"(0.935964822769165, -0.16269558668136597)","(232.72605895996094, 10.182300567626953, 204.0435791015625, -52.573699951171875, 180.57960510253906, -35.00340270996094)"
2024/09/30/21:05:12.723397,418,0,0,,"(0.935964822769165, -0.16269558668136597)","(233.3140869140625, 10.080085754394531, 204.48500061035156, -52.60870361328125, 181.16455078125, -35.10206604003906)"
2024/09/30/21:05:12.819271,419,0,0,,"(0.935964822769165, -0.16269558668136597)","(233.90243530273438, 9.977861404418945, 204.7172088623047, -53.09727478027344, 181.3704376220703, -35.52642059326172)"
